"Player","Team","REC","YDS","TDS","ATT","YDS","TDS","FL","FPTS"
"","low","63.0","938.0","3.2","0.0","0.0","0.0","0.6","159.4"
"Terry McLaurin","WAS","73.8","1,036.6","5.0","3.3","20.2","0.1","0.2","172.5"
"","high","81.8","1,113.0","7.0","5.0","29.3","0.3","0.0","266.8"
"","low","63.0","942.0","3.7","0.0","0.0","0.0","0.6","147.9"
"Mike Williams","LAC","70.9","988.3","6.0","1.0","4.5","0.0","0.1","170.9"
"","high","79.5","1,083.8","8.0","4.3","23.7","0.2","0.0","254.7"
"","low","60.0","871.0","3.9","0.0","0.0","0.0","0.4","145.4"
"Mike Evans","TB","71.2","993.6","5.8","0.0","6.8","0.0","0.1","170.0"
"","high","79.4","1,195.1","7.3","0.2","38.2","0.0","0.0","277.1"
"","low","64.0","885.0","4.9","0.0","0.0","0.0","0.5","148.6"
"DJ Moore","CHI","67.0","940.8","6.4","6.0","37.1","0.1","0.3","169.3"
"","high","83.0","1,076.4","9.0","9.4","57.4","0.3","0.0","215.6"
"","low","53.3","853.0","3.2","0.0","0.0","0.0","0.6","161.5"
"DeAndre Hopkins","TEN","78.1","991.6","5.3","0.2","1.2","0.0","0.7","168.7"
"","high","85.0","1,063.9","6.5","0.8","4.9","0.0","0.0","251.2"
"","low","74.0","935.0","3.9","0.0","0.0","0.0","1.0","158.7"
"Chris Godwin","TB","89.7","967.5","4.1","2.7","13.4","0.1","0.7","166.8"
"","high","98.8","1,103.2","5.7","4.3","24.6","0.2","0.0","284.0"
"","low","84.0","890.0","2.8","0.0","0.0","0.0","1.0","141.8"
"Christian Kirk","JAC","74.2","919.1","5.9","3.5","21.0","0.1","0.5","165.9"
"","high","82.4","1,062.2","7.0","4.7","33.7","0.2","0.0","254.7"
"","low","67.0","826.5","4.2","0.0","0.0","0.0","1.0","153.1"
"Drake London","ATL","75.9","937.1","5.5","0.0","0.1","0.0","1.8","160.8"
"","high","77.0","973.2","6.0","0.0","0.8","0.0","0.0","243.5"
"","low","74.5","892.3","4.9","0.0","0.0","0.0","3.4","153.9"
"Tyler Lockett","SEA","74.9","895.5","5.8","0.2","0.7","0.0","0.6","160.6"
"","high","92.5","1,058.0","7.4","1.2","2.3","0.0","0.0","231.3"
"","low","65.0","802.0","4.9","0.0","0.0","0.0","1.0","143.4"
"Marquise Brown","ARI","77.8","910.5","4.8","1.4","8.3","0.0","0.3","159.5"
"","high","91.8","1,043.1","5.5","4.6","27.3","0.2","0.0","215.4"
"","low","69.4","796.6","4.0","0.0","0.0","0.0","0.7","146.9"
"Diontae Johnson","PIT","80.3","912.8","4.3","4.6","25.2","0.0","0.5","158.6"
"","high","88.0","960.1","5.0","8.0","42.0","0.1","0.0","231.4"
"","low","72.5","823.0","3.0","0.0","0.0","0.0","1.2","132.1"
"Brandon Aiyuk","SF","64.7","890.3","5.3","2.7","18.3","0.2","0.6","155.3"
"","high","69.3","1,008.8","6.0","5.0","37.0","0.6","0.0","226.1"
"","low","58.0","801.0","4.3","0.0","0.0","0.0","1.0","139.3"
"Michael Pittman Jr.","IND","75.8","857.5","4.1","2.4","20.8","0.0","0.5","149.3"
"","high","84.2","990.5","5.7","4.7","39.0","0.2","0.0","244.8"
"","low","67.0","686.0","2.6","0.0","0.0","0.0","1.0","115.9"
"Jahan Dotson","WAS","59.1","829.1","5.8","2.4","8.3","0.1","0.2","148.2"
"","high","66.8","974.9","8.2","7.5","43.7","0.4","0.0","226.1"
"","low","51.0","726.1","4.0","0.0","-7.0","0.0","0.7","132.4"
"George Pickens","PIT","56.3","836.7","5.1","2.8","18.0","0.4","0.2","145.9"
"","high","65.4","892.3","6.0","4.5","28.0","1.1","0.0","192.8"
"","low","46.2","759.0","2.8","0.0","0.0","0.0","0.6","138.1"
"Gabe Davis","BUF","51.1","818.5","6.5","0.1","0.7","0.0","0.4","145.3"
"","high","59.5","919.9","7.0","0.3","4.4","0.0","0.0","211.7"
"","low","41.0","729.0","6.0","0.0","0.0","0.0","1.0","129.5"
"Brandin Cooks","DAL","62.0","812.1","4.7","3.0","19.4","0.1","0.1","142.9"
"","high","74.2","887.3","6.3","5.0","31.0","0.3","0.0","168.7"
"","low","40.2","617.8","2.9","0.0","0.0","0.0","0.4","131.0"
"Jordan Addison","MIN","60.9","813.5","5.0","2.5","14.1","0.1","0.7","142.1"
"","high","69.8","904.0","5.9","4.0","25.2","0.2","0.0","187.1"
"","low","56.8","713.1","4.5","0.0","0.0","0.0","2.0","139.4"
"JuJu Smith-Schuster","NE","72.5","803.7","3.9","0.2","1.0","0.1","0.7","139.0"
"","high","79.0","902.2","5.0","0.9","2.6","0.3","0.0","234.0"
"","low","65.0","743.0","2.5","0.0","0.0","0.0","1.1","118.2"
"Michael Thomas","NO","68.0","776.5","4.6","0.3","1.2","0.0","0.2","139.0"
"","high","77.4","936.5","7.0","1.0","6.2","0.0","0.0","244.4"
"","low","54.0","638.0","1.7","0.0","0.0","0.0","0.7","129.9"
"Treylon Burks","TEN","58.0","796.3","4.0","6.9","52.9","0.1","0.2","138.0"
"","high","70.1","938.1","5.3","9.5","94.3","0.3","0.0","173.7"
"","low","50.0","636.1","2.0","5.0","26.2","0.0","0.8","115.0"
"Jaxon Smith-Njigba","SEA","59.1","790.6","4.5","1.2","8.6","0.0","0.7","135.5"
"","high","69.7","871.9","5.6","3.9","24.3","0.2","0.0","177.1"
"","low","51.8","667.6","4.0","0.0","0.0","0.0","2.0","121.5"
"Courtland Sutton","DEN","58.1","793.0","4.2","0.5","2.7","0.0","0.1","133.6"
"","high","62.6","921.6","6.1","1.3","7.2","0.0","0.0","187.1"
"","low","55.0","728.1","1.7","0.0","0.0","0.0","0.4","113.1"
"Zay Flowers","BAL","53.7","731.8","4.7","2.1","14.5","0.1","0.7","129.0"
"","high","60.3","816.4","5.6","4.7","28.7","0.2","0.0","172.8"
"","low","48.9","679.9","3.7","0.0","0.0","0.0","2.0","122.8"
"Jakobi Meyers","LV","62.5","749.3","3.9","1.1","3.8","0.0","0.7","128.7"
"","high","69.5","806.7","5.0","2.2","12.9","0.1","0.0","207.4"
"","low","56.0","691.2","2.7","0.0","-5.0","0.0","1.1","119.3"
"Kadarius Toney","KC","51.8","590.3","4.1","10.2","102.3","1.3","0.6","126.1"
"","high","67.6","775.0","5.0","18.0","195.0","3.0","0.1","214.8"
"","low","37.0","405.0","3.1","7.3","48.3","0.4","1.0","101.2"
"Nico Collins","HOU","56.0","712.8","4.3","0.0","0.2","0.0","0.1","124.9"
"","high","61.3","808.2","5.4","0.0","0.8","0.0","0.0","198.5"
"","low","49.8","634.6","3.5","0.0","0.0","0.0","0.5","116.8"
"Tyler Boyd","CIN","58.2","713.7","3.9","1.5","9.0","0.0","0.2","124.5"
"","high","64.2","857.2","5.0","4.2","24.1","0.2","0.0","203.5"
"","low","52.3","597.7","2.6","0.0","0.0","0.0","0.4","113.4"
"Odell Beckham Jr.","BAL","51.1","676.5","4.4","1.6","19.2","0.2","0.2","122.8"
"","high","57.4","786.3","6.0","3.0","58.0","1.0","0.0","198.6"
"","low","44.0","559.0","2.7","0.0","0.0","0.0","0.5","109.6"
"Rondale Moore","ARI","66.6","687.3","2.2","14.2","61.6","0.2","0.4","121.5"
"","high","74.0","795.7","3.7","21.0","114.0","0.4","0.0","213.9"
"","low","57.8","606.5","0.2","4.6","27.0","0.0","0.9","102.3"
"Zay Jones","JAC","60.3","660.6","3.9","1.9","8.4","0.0","0.2","120.1"
"","high","67.9","757.1","5.0","3.0","12.4","0.1","0.0","205.2"
"","low","53.2","569.1","1.5","0.0","0.0","0.0","0.4","106.2"
"DJ Chark Jr.","CAR","46.7","725.6","3.9","0.1","1.4","0.0","0.1","119.1"
"","high","51.9","791.5","4.7","0.5","5.4","0.0","0.0","172.6"
"","low","40.0","682.9","3.0","0.0","0.0","0.0","0.5","110.4"
"Adam Thielen","CAR","56.2","650.1","4.2","0.6","4.1","0.0","0.2","118.7"
"","high","69.0","776.0","5.0","1.8","14.4","0.2","0.0","176.4"
"","low","48.0","546.2","3.6","0.0","0.0","0.0","0.4","105.0"
"Quentin Johnston","LAC","48.9","698.2","4.0","2.5","14.0","0.1","0.7","118.6"
"","high","63.2","825.1","5.2","4.3","23.8","0.2","0.0","166.7"
"","low","32.9","398.7","2.7","0.0","0.0","0.0","2.0","111.5"
"Allen Lazard","NYJ","50.7","646.1","4.5","2.1","12.6","0.0","0.1","118.2"
"","high","52.6","733.0","4.8","4.3","26.1","0.1","0.0","166.6"
"","low","47.0","603.6","4.0","0.0","0.0","0.0","0.3","115.4"
"Michael Gallup","DAL","49.8","658.8","4.6","0.0","0.2","0.0","0.1","118.0"
"","high","55.1","736.9","5.9","0.0","1.0","0.0","0.0","182.3"
"","low","41.0","486.0","2.6","0.0","0.0","0.0","0.4","87.9"
"Darnell Mooney","CHI","52.2","665.9","4.0","2.0","9.8","0.1","0.1","117.8"
"","high","57.0","768.5","5.0","3.5","17.2","0.3","0.0","188.8"
"","low","48.0","580.5","2.5","0.0","0.0","0.0","0.5","103.1"
"Marquez Valdes-Scantling","KC","43.1","702.7","4.3","0.7","1.9","0.0","0.1","117.3"
"","high","52.1","819.4","5.3","1.8","4.9","0.0","0.0","188.2"
"","low","36.0","621.0","3.0","0.0","0.0","0.0","0.3","92.5"
"Romeo Doubs","GB","54.5","641.1","4.1","0.6","6.3","0.0","0.7","115.0"
"","high","59.0","725.3","5.1","1.5","16.9","0.0","0.0","178.0"
"","low","50.0","577.3","2.6","0.0","0.0","0.0","1.4","103.8"
"Skyy Moore","KC","50.4","642.7","3.9","5.5","33.7","0.2","2.1","113.4"
"","high","59.0","799.3","5.6","8.4","50.8","0.6","0.0","147.6"
"","low","34.7","377.8","2.0","3.7","21.0","0.0","5.0","107.2"
"DeVante Parker","NE","45.7","669.5","3.7","0.0","0.2","0.0","0.1","111.8"
"","high","52.8","899.0","5.9","0.0","0.9","0.0","0.0","201.3"
"","low","41.0","557.3","1.9","0.0","0.0","0.0","0.4","98.7"
"Hunter Renfrow","LV","60.6","603.9","3.6","0.4","3.8","0.0","0.6","111.3"
"","high","66.6","664.5","4.9","1.0","17.2","0.0","0.0","194.4"
"","low","55.8","533.2","2.9","0.0","0.0","0.0","1.0","99.3"
"Curtis Samuel","WAS","47.9","522.7","2.6","25.8","139.8","0.8","0.5","109.6"
"","high","52.1","588.4","3.8","32.0","161.0","1.0","0.2","169.3"
"","low","46.1","461.4","1.1","17.6","102.5","0.5","1.0","91.0"
"Jonathan Mingo","CAR","47.4","652.7","3.2","1.2","12.9","0.1","0.4","109.0"
"","high","51.9","728.3","4.6","2.8","37.0","0.2","0.0","180.6"
"","low","44.0","567.0","2.0","0.0","0.0","0.0","1.0","96.4"
"K.J. Osborn","MIN","48.6","557.9","4.2","2.9","14.4","0.1","0.2","106.9"
"","high","58.7","698.4","5.1","4.2","23.6","0.2","0.0","184.5"
"","low","36.8","401.0","2.9","1.6","5.0","0.0","0.6","84.5"
"Donovan Peoples-Jones","CLE","45.0","659.7","3.2","0.4","0.5","0.0","0.6","106.5"
"","high","49.0","754.4","5.0","1.0","1.0","0.0","0.0","162.5"
"","low","41.7","554.6","2.0","0.0","0.0","0.0","1.0","96.5"
"Elijah Moore","CLE","44.3","600.0","3.3","4.9","24.9","0.2","0.1","105.3"
"","high","57.3","733.7","4.1","7.6","44.6","0.8","0.0","156.4"
"","low","18.6","255.2","1.3","0.0","0.0","0.0","0.5","77.9"
"Van Jefferson","LAR","42.5","609.7","3.8","0.7","4.9","0.0","0.1","105.3"
"","high","47.9","697.8","4.8","1.6","13.4","0.0","0.0","168.8"
"","low","36.0","528.0","2.9","0.0","0.0","0.0","0.4","91.2"
"Jayden Reed","GB","47.9","603.6","3.1","2.4","16.6","0.1","0.2","104.4"
"","high","52.8","641.7","3.7","4.4","26.9","0.2","0.0","147.3"
"","low","43.3","555.3","1.8","0.0","0.0","0.0","0.4","105.5"
"Isaiah Hodgins","NYG","47.3","525.2","4.6","0.0","0.6","0.0","0.7","102.8"
"","high","57.3","759.5","6.0","0.0","1.9","0.0","0.0","192.1"
"","low","31.1","332.7","2.2","0.0","0.0","0.0","1.1","69.7"
"Rashid Shaheed","NO","38.1","567.7","2.4","3.7","42.9","0.8","0.1","99.1"
"","high","41.4","674.1","4.0","5.1","72.5","2.0","0.0","149.5"
"","low","32.0","509.4","0.9","0.0","0.0","0.0","0.5","84.8"
"Jameson Williams","DET","38.9","584.6","3.2","1.9","20.4","0.1","0.5","98.7"
"","high","47.0","723.8","4.0","5.2","34.0","0.3","0.0","140.0"
"","low","32.7","462.9","2.0","0.0","0.0","0.0","1.0","83.3"
"Robert Woods","HOU","53.0","543.5","2.6","4.2","21.2","0.2","0.5","98.5"
"","high","65.2","645.1","4.1","8.5","53.5","0.7","0.0","181.0"
"","low","47.3","487.0","1.2","0.0","0.0","0.0","1.0","82.5"
"Rashod Bateman","BAL","40.0","607.8","3.1","0.0","0.2","0.0","0.9","97.5"
"","high","50.4","784.0","4.0","0.0","0.9","0.0","0.0","144.1"
"","low","19.9","263.7","1.3","0.0","0.0","0.0","2.0","74.1"
"Russell Gage","TB","55.5","548.9","2.5","0.5","1.6","0.0","0.4","97.0"
"","high","60.5","680.9","3.6","1.0","3.7","0.0","0.0","178.0"
"","low","50.4","467.4","0.6","0.0","0.0","0.0","0.8","97.1"
"John Metchie III","HOU","43.2","561.9","2.8","0.9","8.2","0.0","0.2","95.4"
"","high","50.2","663.2","4.5","2.8","17.2","0.1","0.0","166.8"
"","low","35.6","404.4","1.9","0.0","0.0","0.0","0.4","75.0"
"Alec Pierce","IND","39.2","591.3","2.5","0.0","0.2","0.0","0.1","93.3"
"","high","44.6","742.8","3.4","0.0","1.0","0.0","0.0","143.0"
"","low","29.0","474.0","1.8","0.0","0.0","0.0","0.5","69.6"
"Chase Claypool","CHI","35.9","497.7","2.7","5.6","37.6","0.2","0.5","88.2"
"","high","45.1","594.0","3.7","10.0","72.0","0.5","0.0","130.2"
"","low","30.0","388.0","1.1","0.0","0.0","0.0","1.0","72.0"
"Marvin Jones Jr.","DET","37.9","495.8","3.2","0.1","0.5","0.0","0.1","87.5"
"","high","40.8","574.5","4.0","0.3","2.5","0.0","0.0","138.9"
"","low","31.4","387.9","1.2","0.0","0.0","0.0","0.2","78.3"
"Mecole Hardman Jr.","NYJ","36.2","443.0","2.6","7.9","60.0","0.8","0.8","87.4"
"","high","37.8","512.9","3.1","12.8","83.6","2.0","0.2","128.1"
"","low","33.8","402.1","1.7","5.0","28.6","0.2","1.4","78.8"
"Corey Davis","NYJ","35.7","525.7","2.7","0.0","0.3","0.0","0.2","86.3"
"","high","39.9","552.1","3.3","0.0","1.7","0.0","0.0","127.7"
"","low","31.0","494.0","1.1","0.0","0.0","0.0","0.4","81.8"
"Darius Slayton","NYG","35.8","545.4","2.3","0.5","1.5","0.0","0.5","85.6"
"","high","40.2","659.9","2.9","1.0","7.6","0.0","0.0","138.8"
"","low","29.2","407.9","1.9","0.0","0.0","0.0","1.0","71.5"
"Mack Hollins","ATL","38.8","468.0","2.9","1.1","16.9","0.1","0.2","85.0"
"","high","48.8","605.3","4.0","3.0","36.0","0.3","0.0","157.7"
"","low","29.0","360.0","1.6","0.0","0.0","0.0","0.4","67.4"
"Allen Robinson II","PIT","39.7","487.0","2.7","0.1","0.4","0.0","0.1","84.7"
"","high","52.8","674.2","4.1","0.3","1.6","0.0","0.0","164.6"
"","low","32.8","362.5","0.6","0.0","0.0","0.0","0.3","70.5"
"Rashee Rice","KC","33.5","486.3","3.0","1.2","8.0","0.0","0.4","83.8"
"","high","52.5","711.2","5.1","2.7","16.9","0.1","0.0","119.3"
"","low","19.7","233.0","1.7","0.0","0.0","0.0","1.0","68.7"
"Parris Campbell","NYG","38.8","451.4","2.2","3.6","35.8","0.1","0.3","81.3"
"","high","48.5","563.0","3.0","5.7","57.8","0.3","0.0","118.0"
"","low","27.4","285.4","1.5","0.0","0.0","0.0","0.6","57.1"
"Khalil Shakir","BUF","32.0","446.3","2.1","1.2","6.9","0.1","0.2","74.0"
"","high","39.7","562.8","3.2","3.5","22.4","0.2","0.0","130.0"
"","low","18.1","227.0","0.7","0.0","0.0","0.0","0.4","49.3"
"Joshua Palmer","LAC","35.0","429.3","2.1","0.5","1.8","0.0","0.1","72.8"
"","high","53.0","579.0","3.0","1.0","4.5","0.0","0.0","116.8"
"","low","20.1","257.8","1.3","0.0","0.0","0.0","0.2","51.1"
"Wan'Dale Robinson","NYG","34.9","429.7","1.8","2.6","11.4","0.1","0.5","72.1"
"","high","55.0","620.0","3.0","4.2","26.3","0.2","0.0","114.7"
"","low","17.2","195.1","1.1","0.0","0.0","0.0","1.0","61.5"
"Tyquan Thornton","NE","29.3","386.1","2.3","3.2","14.0","0.5","0.1","71.5"
"","high","32.0","470.8","3.1","4.6","25.0","1.5","0.0","112.1"
"","low","26.0","296.3","1.4","0.0","0.0","0.0","0.4","54.0"
"Kendrick Bourne","NE","31.3","410.5","1.8","5.3","34.8","0.2","0.2","71.3"
"","high","37.3","460.1","2.4","8.4","55.3","0.3","0.0","89.8"
"","low","21.6","340.8","0.8","3.0","25.4","0.0","0.5","71.8"
"Ben Skowronek","LAR","37.6","387.3","1.5","0.4","4.7","0.3","0.1","68.9"
"","high","45.8","540.9","2.8","1.0","14.0","1.0","0.0","135.3"
"","low","26.3","226.3","0.0","0.0","0.0","0.0","0.2","55.6"
"Josh Reynolds","DET","28.7","403.2","2.2","0.3","0.4","0.0","0.2","67.7"
"","high","32.8","507.3","3.0","0.8","1.7","0.0","0.0","101.5"
"","low","22.5","283.6","0.6","0.0","0.0","0.0","0.3","57.5"
"Greg Dortch","ARI","37.7","365.0","1.4","5.8","42.8","0.1","0.5","67.5"
"","high","59.0","553.0","2.0","10.0","71.0","0.2","0.0","96.4"
"","low","23.9","232.1","0.7","4.1","26.1","0.0","1.0","53.5"
"Nick Westbrook-Ikhine","TEN","28.3","392.5","2.4","0.0","0.4","0.0","0.2","67.3"
"","high","32.8","465.0","4.0","0.0","1.8","0.0","0.0","106.4"
"","low","23.5","310.7","1.1","0.0","0.0","0.0","0.5","54.6"
"Marvin Mims Jr.","DEN","26.8","400.0","2.0","0.9","4.6","0.0","0.2","65.6"
"","high","41.6","610.6","3.2","2.6","16.3","0.1","0.0","112.4"
"","low","2.2","27.0","0.2","0.0","0.0","0.0","0.4","19.7"
"Jalin Hyatt","NYG","28.8","397.1","1.8","1.1","8.2","0.0","0.4","65.0"
"","high","47.1","563.0","3.0","2.4","15.4","0.1","0.0","104.4"
"","low","14.8","165.6","1.0","0.0","0.0","0.0","1.0","36.8"
"Michael Wilson","ARI","32.9","390.8","1.4","0.5","5.5","0.0","0.2","64.4"
"","high","42.8","511.4","2.3","1.5","12.9","0.1","0.0","81.4"
"","low","16.5","188.4","0.2","0.0","0.0","0.0","0.3","60.4"
"Terrace Marshall Jr.","CAR","25.4","406.2","1.5","0.0","0.1","0.0","0.1","62.3"
"","high","34.0","570.0","2.2","0.0","0.5","0.0","0.0","90.9"
"","low","10.0","167.5","0.3","0.0","0.0","0.0","0.3","47.1"
"Tutu Atwell","LAR","23.8","344.4","1.3","7.1","34.6","0.4","0.2","59.7"
"","high","32.4","488.0","2.0","10.0","53.2","1.0","0.0","80.0"
"","low","16.3","213.2","0.1","2.1","13.2","0.1","0.4","47.1"
"Sterling Shepard","NYG","28.5","335.8","1.6","2.7","16.3","0.1","0.1","59.6"
"","high","48.0","520.0","4.0","4.7","30.1","0.2","0.0","85.7"
"","low","17.5","172.0","0.3","0.0","0.0","0.0","0.3","37.4"
"Richie James Jr.","KC","26.8","352.6","2.2","0.6","1.8","0.0","1.6","59.0"
"","high","57.0","661.0","6.0","1.0","4.0","0.0","0.0","99.4"
"","low","8.7","108.6","0.7","0.0","0.0","0.0","3.0","28.1"
"Robbie Chosen","MIA","30.3","332.7","1.7","0.3","1.9","0.0","0.2","58.5"
"","high","41.8","435.7","3.0","0.8","5.6","0.0","0.2","76.5"
"","low","18.8","271.1","0.2","0.0","0.0","0.0","0.2","53.5"
"Trey Palmer","TB","31.9","306.6","1.4","0.4","5.5","0.0","0.1","55.6"
"","high","39.5","484.7","2.4","0.7","12.2","0.1","0.0","78.7"
"","low","24.4","177.4","0.0","0.0","0.0","0.0","0.1","43.0"
"Tank Dell","HOU","25.0","351.6","1.2","0.6","3.9","0.0","0.3","55.1"
"","high","33.6","452.9","2.1","1.9","11.6","0.1","0.2","82.7"
"","low","16.4","193.2","0.6","0.0","0.0","0.0","0.3","37.3"
"Josh Downs","IND","22.6","344.8","1.4","0.8","6.0","0.0","0.2","54.7"
"","high","30.9","553.6","1.8","2.3","14.5","0.1","0.0","99.5"
"","low","11.0","144.0","0.8","0.0","0.0","0.0","0.4","42.7"
"Braxton Berrios","MIA","24.6","290.8","1.4","1.7","20.3","0.3","0.4","53.3"
"","high","36.5","410.9","3.0","5.2","41.8","1.2","0.0","109.0"
"","low","3.4","32.4","0.2","0.0","0.0","0.0","0.7","17.0"
"Isaiah McKenzie","IND","23.8","274.3","1.3","8.2","41.7","0.3","0.1","52.5"
"","high","34.5","348.2","2.1","9.7","54.1","0.5","0.0","78.2"
"","low","18.3","179.5","0.7","5.6","31.0","0.1","0.2","43.4"
"Laviska Shenault Jr.","CAR","18.7","241.9","0.8","16.7","84.2","0.7","0.2","50.3"
"","high","21.6","392.0","1.3","27.8","158.8","1.7","0.0","77.4"
"","low","15.3","164.6","0.1","9.6","50.6","0.3","0.3","39.4"
"Quez Watkins","PHI","19.5","294.0","1.4","0.5","0.9","0.0","0.2","47.2"
"","high","24.9","450.1","2.0","1.6","2.2","0.0","0.0","79.5"
"","low","12.8","151.3","0.7","0.0","0.0","0.0","0.4","28.6"
"Jauan Jennings","SF","21.9","277.5","1.3","0.0","0.2","0.0","0.1","46.6"
"","high","26.7","359.6","2.1","0.0","0.7","0.0","0.0","86.3"
"","low","12.5","139.9","0.2","0.0","0.0","0.0","0.3","30.3"
"Chris Moore","TEN","24.1","260.7","1.0","1.2","3.2","0.0","0.0","44.7"
"","high","38.0","467.0","2.0","3.0","9.2","0.0","0.0","62.6"
"","low","15.5","163.2","0.0","0.0","0.0","0.0","0.0","35.4"
"Kalif Raymond","DET","18.3","220.7","1.1","2.3","22.6","0.2","0.2","41.0"
"","high","27.8","364.9","2.9","5.3","52.6","0.5","0.1","99.5"
"","low","5.7","77.1","0.0","0.0","0.0","0.0","0.3","19.2"
