"Player","Team","REC","YDS","TDS","ATT","YDS","TDS","FL","FPTS"
"","low","12.0","161.8","0.0","0.0","0.0","0.0","0.3","31.2"
"Trent Sherfield","BUF","19.5","264.0","1.3","0.0","0.6","0.0","0.1","44.1"
"","high","22.9","313.4","2.3","0.0","2.4","0.0","0.0","63.5"
"","low","17.7","213.3","0.0","0.0","0.0","0.0","0.2","39.4"
"Cedric Tillman","CLE","15.0","276.1","1.0","0.6","3.9","0.0","0.2","41.2"
"","high","22.4","452.9","1.9","1.9","11.6","0.1","0.1","77.7"
"","low","7.7","93.7","0.5","0.0","0.0","0.0","0.3","19.7"
"Marquez Callaway","DEN","19.5","227.9","1.4","0.0","0.2","0.0","0.0","40.9"
"","high","34.8","415.2","3.1","0.0","1.0","0.0","0.0","104.5"
"","low","8.7","110.2","0.4","0.0","0.0","0.0","0.1","25.0"
"Jauan Jennings","SF","18.4","246.2","1.2","0.0","0.2","0.0","0.1","40.6"
"","high","26.6","324.9","2.1","0.0","0.7","0.0","0.0","57.5"
"","low","12.5","140.0","0.2","0.0","0.0","0.0","0.3","28.5"
"Noah Brown","HOU","19.6","247.8","0.9","0.1","0.5","0.0","0.2","39.6"
"","high","28.6","324.4","1.8","0.3","1.3","0.0","0.0","54.0"
"","low","10.9","143.8","0.1","0.0","0.0","0.0","0.3","38.1"
"Chris Moore","TEN","20.5","232.3","1.0","0.9","2.6","0.0","0.0","39.5"
"","high","38.0","466.0","2.0","3.0","9.3","0.0","0.0","63.0"
"","low","8.9","109.7","0.0","0.0","0.0","0.0","0.1","24.6"
"Amari Rodgers","IND","21.0","214.4","1.1","0.2","8.2","0.0","0.1","39.4"
"","high","39.2","572.7","3.2","0.4","22.2","0.0","0.0","128.5"
"","low","2.9","34.8","0.0","0.0","0.0","0.0","0.1","14.8"
"Dyami Brown","WAS","13.3","214.8","1.7","0.8","8.7","0.0","0.0","38.9"
"","high","20.0","401.0","6.0","2.0","19.0","0.0","0.0","75.7"
"","low","2.6","92.6","0.0","0.0","0.0","0.0","0.1","22.8"
"Olamide Zaccheaus","PHI","17.7","220.8","1.1","0.6","1.8","0.0","0.3","36.8"
"","high","34.0","464.0","3.0","2.0","6.0","0.0","0.0","65.2"
"","low","3.2","37.4","0.0","0.0","0.0","0.0","1.0","13.6"
"Demario Douglas","NE","21.7","217.5","0.6","0.4","2.2","0.0","0.1","36.4"
"","high","21.7","257.6","1.3","0.7","4.4","0.0","0.1","44.0"
"","low","21.7","177.4","0.0","0.0","0.0","0.0","0.1","37.9"
"Demarcus Robinson","LAR","19.7","210.9","0.9","0.0","0.2","0.0","0.1","36.3"
"","high","23.2","282.5","1.4","0.0","0.7","0.0","0.0","69.6"
"","low","15.3","163.9","0.2","0.0","0.0","0.0","0.2","31.8"
"Jamal Agnew","JAC","15.9","147.5","0.8","5.7","50.6","0.3","0.2","34.1"
"","high","22.2","235.3","2.0","8.5","83.7","0.5","0.1","73.1"
"","low","5.7","57.6","0.0","4.1","25.3","0.2","0.3","19.4"
"Charlie Jones","CIN","15.2","200.9","1.0","0.7","5.7","0.0","0.5","33.4"
"","high","36.0","526.0","3.0","2.0","16.0","0.1","0.0","65.6"
"","low","3.9","44.7","0.0","0.0","0.0","0.0","2.0","13.6"
"Cedrick Wilson Jr.","MIA","16.5","186.6","0.9","0.2","0.6","0.0","0.0","32.5"
"","high","29.7","345.7","2.1","0.7","1.3","0.0","0.0","54.7"
"","low","8.9","103.9","0.1","0.0","0.0","0.0","0.1","26.0"
"Marquise Goodwin","CLE","12.7","178.7","1.2","1.5","7.7","0.0","0.0","32.3"
"","high","26.0","417.0","4.0","3.0","15.5","0.1","0.0","63.4"
"","low","2.7","39.5","0.0","0.0","0.0","0.0","0.1","11.6"
"Kyle Philips","TEN","14.2","207.8","0.7","0.7","3.8","0.0","0.2","32.3"
"","high","18.5","313.0","1.1","2.1","13.2","0.1","0.0","55.7"
"","low","10.5","126.9","0.1","0.0","0.0","0.0","0.3","23.6"
"David Moore","TB","16.8","172.0","0.9","0.1","6.5","0.1","0.1","32.0"
"","high","22.6","310.4","1.6","0.4","22.5","0.3","0.0","48.9"
"","low","13.6","42.0","0.0","0.0","0.0","0.0","0.2","15.6"
"Dontayvion Wicks","GB","17.6","173.2","0.8","0.2","3.9","0.0","0.1","31.5"
"","high","20.1","236.7","1.4","0.4","8.9","0.0","0.0","49.7"
"","low","15.1","105.5","0.0","0.0","0.0","0.0","0.1","25.0"
"Deven Thompkins","TB","16.7","169.6","0.8","0.1","10.2","0.1","0.1","31.4"
"","high","27.0","334.3","1.5","0.3","39.0","0.5","0.0","55.2"
"","low","8.8","45.1","0.0","0.0","0.0","0.0","0.3","15.5"
"Cade Johnson","SEA","14.6","168.0","1.1","0.0","1.7","0.0","0.0","30.6"
"","high","14.6","168.0","1.1","0.0","1.7","0.0","0.0","45.3"
"","low","14.6","168.0","1.1","0.0","1.7","0.0","0.0","45.3"
"Calvin Austin III","PIT","14.7","187.1","0.7","0.3","3.2","0.0","0.1","30.6"
"","high","19.5","235.5","1.2","0.9","7.7","0.0","0.0","39.7"
"","low","11.1","141.1","0.0","0.0","0.0","0.0","0.1","31.8"
"Trenton Irwin","CIN","15.9","163.7","0.9","0.1","0.6","0.0","0.2","29.7"
"","high","18.4","229.1","1.8","0.3","1.8","0.0","0.1","41.3"
"","low","13.5","107.9","0.0","0.0","0.0","0.0","0.2","24.2"
"KhaDarel Hodge","ATL","14.2","160.6","0.9","0.0","3.0","0.0","0.1","29.1"
"","high","21.2","292.1","2.4","0.0","12.1","0.1","0.0","73.6"
"","low","4.1","48.8","0.0","0.0","0.0","0.0","0.2","13.6"
"Zach Pascal","ARI","15.5","160.1","0.8","0.1","1.1","0.0","0.1","28.6"
"","high","18.4","209.6","1.6","0.2","2.5","0.0","0.0","57.0"
"","low","14.0","94.3","0.0","0.0","0.0","0.0","0.1","23.0"
"Justin Watson","KC","11.4","162.4","0.9","0.0","0.2","0.0","0.0","27.3"
"","high","19.5","259.6","2.0","0.0","0.8","0.0","0.0","63.2"
"","low","7.0","98.3","0.1","0.0","0.0","0.0","0.1","20.0"
"Deonte Harty","BUF","11.6","169.6","0.6","2.6","13.7","0.0","0.3","27.1"
"","high","23.9","274.3","1.5","3.9","28.8","0.1","0.0","50.0"
"","low","1.4","17.3","0.0","0.0","0.0","0.0","0.7","9.9"
"Samori Toure","GB","12.7","158.4","0.8","0.3","2.7","0.0","0.1","26.9"
"","high","18.9","240.6","1.3","0.8","5.4","0.0","0.0","38.5"
"","low","9.5","115.1","0.0","0.0","0.0","0.0","0.1","21.5"
"Justyn Ross","KC","8.5","176.4","0.8","0.5","2.7","0.0","0.1","26.6"
"","high","19.5","388.5","2.2","1.6","9.8","0.1","0.0","63.7"
"","low","2.0","22.9","0.2","0.0","0.0","0.0","0.3","9.7"
"A.T. Perry","NO","7.0","192.8","0.4","0.6","3.7","0.1","0.1","25.4"
"","high","7.0","297.8","0.6","1.2","7.4","0.1","0.0","48.5"
"","low","7.0","87.8","0.1","0.0","0.0","0.0","0.2","16.0"
"Devin Duvernay","BAL","6.4","132.8","0.4","4.6","41.1","0.2","0.1","24.4"
"","high","7.6","296.9","0.6","7.1","63.8","0.4","0.0","59.3"
"","low","4.8","46.7","0.3","0.0","0.0","0.0","0.1","9.8"
"Parker Washington","JAC","14.0","138.0","0.6","0.3","1.5","0.0","0.1","24.2"
"","high","14.0","158.7","1.2","0.5","3.0","0.0","0.1","29.8"
"","low","14.0","117.3","0.0","0.0","0.0","0.0","0.1","25.0"
"Jalen Guyton","LAC","10.3","144.8","0.6","0.9","3.0","0.0","0.0","23.6"
"","high","29.0","489.0","2.0","3.0","11.0","0.0","0.0","56.1"
"","low","3.1","41.7","0.0","0.0","0.0","0.0","0.1","12.2"
"Kayshon Boutte","NE","1.4","199.1","0.2","1.5","5.1","0.1","0.1","22.4"
"","high","1.4","377.9","0.3","1.5","9.5","0.1","0.0","58.3"
"","low","1.4","20.3","0.1","1.5","0.8","0.0","0.2","4.8"
"Tre Nixon","NE","8.6","126.9","0.8","0.0","6.3","0.0","0.0","22.4"
"","high","8.6","126.9","0.8","0.0","6.3","0.0","0.0","31.0"
"","low","8.6","126.9","0.8","0.0","6.3","0.0","0.0","31.0"
"David Bell","CLE","8.5","161.1","0.3","0.0","0.2","0.0","0.0","22.3"
"","high","12.8","344.9","0.6","0.0","0.7","0.0","0.0","58.7"
"","low","6.2","72.0","0.0","0.0","0.0","0.0","0.1","13.6"
"Brandon Powell","MIN","12.0","102.7","0.5","1.7","25.0","0.0","0.1","21.8"
"","high","18.2","184.0","0.9","3.1","75.2","0.1","0.1","55.8"
"","low","5.9","41.2","0.0","0.0","0.0","0.0","0.2","13.9"
"Equanimeous St. Brown","CHI","8.7","116.2","0.6","1.1","11.5","0.0","0.1","20.7"
"","high","12.9","217.8","1.3","2.4","21.0","0.1","0.0","49.3"
"","low","2.4","30.9","0.0","0.0","0.0","0.0","0.1","8.4"
"Jalen Nailor","MIN","10.0","105.8","0.7","0.3","1.7","0.0","0.1","19.7"
"","high","16.1","192.5","1.7","0.5","3.4","0.0","0.0","50.9"
"","low","3.9","45.7","0.0","0.0","0.0","0.0","0.1","11.1"
"Kendall Hinton","DEN","9.5","107.0","0.5","0.8","7.5","0.0","0.0","19.6"
"","high","11.4","171.9","0.9","2.3","14.6","0.1","0.0","40.6"
"","low","7.6","46.4","0.0","0.0","0.0","0.0","0.1","11.6"
"Jalen Tolbert","DAL","7.2","126.4","0.5","0.5","2.9","0.0","0.1","19.5"
"","high","13.2","219.5","1.2","1.5","9.3","0.1","0.0","37.8"
"","low","3.5","41.0","0.0","0.0","0.0","0.0","0.2","9.4"
"Steven Sims Jr.","HOU","7.1","92.8","0.5","0.0","24.2","0.2","0.1","19.3"
"","high","11.6","112.9","0.7","0.0","48.5","0.4","0.1","22.2"
"","low","2.7","72.8","0.3","0.0","0.0","0.0","0.1","18.4"
"DeAndre Carter","LV","9.0","108.9","0.4","0.6","7.4","0.0","0.2","18.4"
"","high","14.5","181.9","1.0","1.1","15.7","0.1","0.0","45.7"
"","low","3.5","38.9","0.0","0.0","0.0","0.0","0.3","9.4"
"Nelson Agholor","BAL","4.9","137.0","0.4","0.2","1.0","0.0","0.2","18.2"
"","high","8.8","364.7","0.9","0.7","2.6","0.0","0.0","55.2"
"","low","2.9","30.8","0.1","0.0","0.0","0.0","0.5","7.5"
"Jason Brownlee","NYJ","8.4","96.4","0.7","0.0","0.6","0.0","0.0","18.2"
"","high","14.1","161.3","1.2","0.0","1.1","0.0","0.0","27.7"
"","low","2.7","31.5","0.2","0.0","0.0","0.0","0.1","11.5"
"Tre'Quan Smith","NO","8.1","106.1","0.6","0.0","0.3","0.0","0.0","17.9"
"","high","11.1","138.4","1.0","0.1","0.8","0.0","0.0","31.0"
"","low","3.4","42.2","0.1","0.0","0.0","0.0","0.1","9.6"
"Britain Covey","PHI","7.2","99.3","0.6","0.0","3.3","0.0","0.0","17.8"
"","high","8.4","130.4","0.8","0.0","6.7","0.1","0.0","31.3"
"","low","5.9","68.3","0.5","0.0","0.0","0.0","0.1","14.4"
"Dee Eskridge","SEA","9.0","83.8","0.4","2.8","17.6","0.1","0.0","17.5"
"","high","15.1","162.0","0.8","4.4","26.1","0.2","0.0","29.0"
"","low","5.1","31.3","0.0","1.3","12.5","0.0","0.1","11.3"
"Velus Jones Jr.","CHI","5.1","82.4","0.3","1.8","35.4","0.2","0.1","17.0"
"","high","5.9","102.4","0.5","4.7","104.3","0.5","0.1","33.2"
"","low","4.5","58.7","0.0","0.0","0.0","0.0","0.1","10.4"
"Derius Davis","LAC","11.4","80.6","0.4","0.1","4.9","0.0","0.0","16.9"
"","high","11.4","137.9","0.9","0.1","9.3","0.0","0.0","37.9"
"","low","11.4","23.2","0.0","0.1","0.6","0.0","0.0","9.3"
"Phillip Dorsett II","LV","8.9","89.8","0.5","0.1","1.0","0.0","0.0","16.6"
"","high","17.4","196.9","1.5","0.2","3.1","0.0","0.0","50.6"
"","low","3.2","34.8","0.0","0.0","0.0","0.0","0.1","9.1"
"Cole Beasley","NYG","8.0","88.1","0.5","0.0","0.2","0.0","0.0","16.0"
"","high","12.4","144.5","0.9","0.0","0.4","0.0","0.0","36.2"
"","low","3.7","31.8","0.2","0.0","0.0","0.0","0.0","8.4"
"Scott Miller","ATL","7.4","96.1","0.3","0.3","3.7","0.0","0.0","15.8"
"","high","9.5","148.3","0.6","0.8","8.2","0.1","0.0","32.8"
"","low","4.1","47.0","0.0","0.0","0.0","0.0","0.1","10.0"
"Jamison Crowder","NYG","3.4","130.4","0.1","0.1","0.9","0.0","0.1","15.1"
"","high","3.4","228.9","0.2","0.2","1.8","0.0","0.1","37.4"
"","low","3.4","31.9","0.0","0.0","0.0","0.0","0.1","6.1"
"Shi Smith","CAR","7.3","94.2","0.4","0.1","0.1","0.0","0.1","15.1"
"","high","11.5","142.7","0.7","0.2","0.5","0.0","0.0","21.8"
"","low","3.7","62.1","0.0","0.0","0.0","0.0","0.2","15.3"
"Keith Kirkwood","NO","8.3","77.7","0.3","0.1","0.7","0.0","0.0","14.0"
"","high","13.4","170.5","0.9","0.2","1.1","0.0","0.0","39.8"
"","low","3.2","22.4","0.0","0.0","0.0","0.0","0.0","7.8"
"Dareke Young","SEA","6.7","78.2","0.5","0.0","0.0","0.0","0.1","14.0"
"","high","9.5","110.0","0.8","0.0","0.0","0.0","0.1","19.2"
"","low","3.9","46.5","0.2","0.0","0.0","0.0","0.1","9.1"
"Justin Shorter","BUF","7.3","83.0","0.3","0.2","1.1","0.0","0.1","13.9"
"","high","7.3","84.2","0.7","0.3","2.1","0.0","0.0","16.2"
"","low","7.3","81.8","0.0","0.0","0.0","0.0","0.1","16.0"
"Kaylon Geiger Sr.","TB","5.2","66.5","0.4","0.0","5.7","0.1","0.0","12.7"
"","high","5.2","66.5","0.4","0.0","5.7","0.1","0.0","17.8"
"","low","5.2","66.5","0.4","0.0","5.7","0.1","0.0","17.8"
"Tre Tucker","LV","5.7","77.4","0.3","0.2","2.3","0.0","0.0","12.5"
"","high","7.1","93.7","0.6","0.4","4.4","0.0","0.0","17.2"
"","low","4.2","48.4","0.0","0.0","0.0","0.0","0.1","14.4"
"Gunner Olszewski","PIT","3.7","51.2","0.3","4.5","33.9","0.1","0.1","12.3"
"","high","6.4","75.3","0.4","9.1","53.4","0.3","0.1","18.6"
"","low","1.4","38.5","0.2","0.0","0.0","0.0","0.2","6.8"
"Jakeem Grant Sr.","CLE","4.8","51.5","0.2","0.0","22.7","0.1","0.0","11.9"
"","high","6.4","68.1","0.3","0.0","45.4","0.3","0.0","23.3"
"","low","3.1","34.9","0.2","0.0","0.0","0.0","0.0","6.8"
"KaVontae Turpin","DAL","5.5","56.4","0.3","1.7","10.2","0.1","0.0","11.8"
"","high","7.0","81.7","0.6","5.0","30.1","0.3","0.0","20.9"
"","low","3.5","33.7","0.0","0.0","0.0","0.0","0.1","8.2"
"Byron Pringle","WAS","7.0","65.6","0.2","0.0","0.0","0.0","0.0","11.4"
"","high","7.1","81.0","0.4","0.0","0.0","0.0","0.0","14.0"
"","low","6.8","46.3","0.0","0.0","0.0","0.0","0.1","10.7"
"Ashton Dulin","IND","4.5","67.2","0.3","0.3","5.3","0.0","0.0","11.0"
"","high","4.5","89.3","0.5","0.3","8.6","0.0","0.0","19.5"
"","low","4.5","45.1","0.0","0.3","2.0","0.0","0.0","9.4"
"River Cracraft","MIA","4.6","65.2","0.3","0.0","0.6","0.0","0.0","10.9"
"","high","5.5","88.4","0.5","0.0","1.1","0.0","0.0","19.8"
"","low","3.6","42.0","0.2","0.0","0.0","0.0","0.0","7.8"
"Ray-Ray McCloud III","SF","3.4","43.4","0.2","3.2","25.8","0.2","0.1","10.7"
"","high","4.8","51.4","0.3","5.0","30.6","0.3","0.0","14.7"
"","low","2.3","28.2","0.0","0.8","13.7","0.1","0.2","10.2"
"Rakim Jarrett","TB","4.9","57.0","0.3","0.0","1.1","0.0","0.0","10.4"
"","high","6.5","75.8","0.4","0.0","2.2","0.0","0.0","12.4"
"","low","3.4","38.3","0.3","0.0","0.0","0.0","0.0","11.8"
"Cody Thompson","SEA","4.2","63.8","0.3","0.0","1.9","0.0","0.0","10.4"
"","high","4.3","77.3","0.4","0.0","3.7","0.0","0.0","16.5"
"","low","4.1","50.3","0.2","0.0","0.0","0.0","0.0","8.4"
"Darrius Shepherd","LAC","4.2","57.2","0.3","0.0","5.0","0.0","0.0","10.3"
"","high","4.2","57.2","0.3","0.0","5.0","0.0","0.0","15.1"
"","low","4.2","57.2","0.3","0.0","5.0","0.0","0.0","15.1"
"Erik Ezukanma","MIA","5.3","59.3","0.3","0.1","0.8","0.0","0.1","10.1"
"","high","7.0","79.2","0.6","0.4","2.4","0.0","0.1","14.2"
"","low","3.6","42.2","0.0","0.0","0.0","0.0","0.1","8.2"
"Jalen Reagor","MIN","4.0","50.6","0.2","2.6","11.4","0.1","0.1","10.0"
"","high","5.6","68.6","0.5","4.2","23.5","0.2","0.0","14.8"
"","low","1.3","13.3","0.0","1.6","3.3","0.0","0.1","5.7"
"Trinity Benson","DET","4.2","55.2","0.4","0.0","0.0","0.0","0.0","9.9"
"","high","4.2","55.2","0.4","0.0","0.0","0.0","0.0","9.6"
"","low","4.2","55.2","0.4","0.0","0.0","0.0","0.0","9.6"
"Kevin Austin Jr.","JAC","4.3","53.9","0.3","0.0","1.9","0.0","0.0","9.8"
"","high","4.3","53.9","0.3","0.0","1.9","0.0","0.0","14.2"
"","low","4.3","53.9","0.3","0.0","1.9","0.0","0.0","14.2"
"Montrell Washington","DEN","3.2","44.6","0.2","1.5","11.5","0.1","0.0","8.6"
"","high","3.8","53.6","0.3","4.3","26.5","0.2","0.0","14.0"
"","low","2.1","33.7","0.0","0.0","0.0","0.0","0.1","7.0"
"Maurice Alexander","DET","3.6","48.4","0.3","0.0","0.0","0.0","0.0","8.6"
"","high","3.6","48.4","0.3","0.0","0.0","0.0","0.0","8.3"
"","low","3.6","48.4","0.3","0.0","0.0","0.0","0.0","8.3"
"Tim Jones","JAC","3.8","50.0","0.3","0.0","0.5","0.0","0.0","8.5"
"","high","6.6","76.9","0.5","0.0","1.5","0.0","0.0","12.4"
"","low","1.2","26.4","0.1","0.0","0.0","0.0","0.1","6.4"
"Jalen Virgil","DEN","3.8","48.7","0.3","0.0","0.0","0.0","0.0","8.4"
"","high","3.8","48.7","0.3","0.0","0.0","0.0","0.0","8.4"
"","low","3.8","48.7","0.3","0.0","0.0","0.0","0.0","8.4"
"Ronnie Bell","SF","3.4","46.3","0.2","0.0","4.5","0.0","0.0","8.4"
"","high","3.4","46.3","0.2","0.0","4.5","0.0","0.0","12.0"
"","low","3.4","46.3","0.2","0.0","4.5","0.0","0.0","12.0"
"Dax Milne","WAS","4.0","46.7","0.2","0.0","2.5","0.0","0.0","8.3"
"","high","4.8","57.5","0.3","0.0","4.9","0.0","0.0","15.2"
"","low","3.3","36.0","0.2","0.0","0.0","0.0","0.0","6.7"
"Isaiah Coulter","BUF","3.7","44.7","0.3","0.0","0.0","0.0","0.0","8.3"
"","high","3.7","44.7","0.3","0.0","0.0","0.0","0.0","7.9"
"","low","3.7","44.7","0.3","0.0","0.0","0.0","0.0","7.9"
"Bo Melton","GB","3.7","44.5","0.3","0.0","2.6","0.0","0.0","8.3"
"","high","3.7","44.5","0.3","0.0","2.6","0.0","0.0","12.1"
"","low","3.7","44.5","0.3","0.0","2.6","0.0","0.0","12.1"
"Jason Moore Jr.","DET","3.9","50.4","0.2","0.0","0.0","0.0","0.0","8.2"
"","high","3.9","50.4","0.2","0.0","0.0","0.0","0.0","8.3"
"","low","3.9","50.4","0.2","0.0","0.0","0.0","0.0","8.3"
"Dezmon Patmon","BUF","3.7","44.2","0.3","0.0","0.0","0.0","0.0","8.2"
"","high","3.7","44.2","0.3","0.0","0.0","0.0","0.0","7.9"
"","low","3.7","44.2","0.3","0.0","0.0","0.0","0.0","7.9"
"Easop Winston Jr.","SEA","3.7","48.2","0.2","0.0","1.9","0.0","0.0","8.2"
"","high","4.0","48.8","0.3","0.0","3.9","0.0","0.0","11.9"
"","low","3.3","47.6","0.2","0.0","0.0","0.0","0.0","7.8"
"Simi Fehoko","DAL","3.6","43.1","0.3","0.0","0.0","0.0","0.0","8.1"
"","high","3.6","43.1","0.3","0.0","0.0","0.0","0.0","7.7"
"","low","3.6","43.1","0.3","0.0","0.0","0.0","0.0","7.7"
"Stanley Morgan Jr.","CIN","3.8","42.9","0.3","0.0","0.0","0.0","0.0","8.1"
"","high","3.8","42.9","0.3","0.0","0.0","0.0","0.0","7.8"
"","low","3.8","42.9","0.3","0.0","0.0","0.0","0.0","7.8"
"Seth Williams","JAC","3.7","47.5","0.3","0.0","0.0","0.0","0.0","8.1"
"","high","3.7","47.5","0.3","0.0","0.0","0.0","0.0","8.1"
"","low","3.7","47.5","0.3","0.0","0.0","0.0","0.0","8.1"
"Dennis Houston","DAL","3.5","42.8","0.3","0.0","0.0","0.0","0.0","8.1"
"","high","3.5","42.8","0.3","0.0","0.0","0.0","0.0","7.7"
"","low","3.5","42.8","0.3","0.0","0.0","0.0","0.0","7.7"
"Jacob Harris","JAC","3.7","46.6","0.3","0.0","0.0","0.0","0.0","8.0"
"","high","3.7","46.6","0.3","0.0","0.0","0.0","0.0","8.0"
"","low","3.7","46.6","0.3","0.0","0.0","0.0","0.0","8.0"
"Matthew Slater","NE","2.3","55.5","0.2","0.0","1.2","0.0","0.0","8.0"
"","high","3.3","70.5","0.2","0.0","2.4","0.0","0.0","11.1"
"","low","1.2","40.6","0.2","0.0","0.0","0.0","0.0","6.3"
"Cody Chrest","GB","3.4","43.1","0.3","0.0","3.2","0.0","0.0","7.9"
"","high","3.4","43.1","0.3","0.0","3.2","0.0","0.0","11.6"
"","low","3.4","43.1","0.3","0.0","3.2","0.0","0.0","11.6"
"Danny Gray","SF","3.1","52.9","0.2","0.2","1.1","0.0","0.1","7.9"
"","high","6.2","90.8","0.6","0.6","3.9","0.0","0.0","16.0"
"","low","0.0","7.7","0.0","0.0","0.0","0.0","0.1","2.4"
"Andy Isabella","BUF","2.5","42.4","0.2","0.0","6.8","0.1","0.0","7.9"
"","high","3.7","45.7","0.3","0.0","13.5","0.1","0.0","9.9"
"","low","1.3","39.1","0.1","0.0","0.0","0.0","0.0","7.4"
"Alex Erickson","NYJ","3.4","46.6","0.2","0.0","0.8","0.0","0.0","7.9"
"","high","3.4","54.9","0.3","0.0","1.7","0.0","0.0","12.5"
"","low","3.4","38.4","0.2","0.0","0.0","0.0","0.0","6.6"
"KeeSean Johnson","BUF","3.6","41.2","0.3","0.0","0.0","0.0","0.0","7.8"
"","high","3.6","41.2","0.3","0.0","0.0","0.0","0.0","7.5"
"","low","3.6","41.2","0.3","0.0","0.0","0.0","0.0","7.5"
"Andre Baccellia","ARI","3.6","46.2","0.2","0.0","0.0","0.0","0.0","7.5"
"","high","3.6","46.2","0.2","0.0","0.0","0.0","0.0","7.4"
"","low","3.6","46.2","0.2","0.0","0.0","0.0","0.0","7.4"
"Keelan Doss","LAC","2.4","40.2","0.2","0.0","3.4","0.0","0.0","7.0"
"","high","2.4","40.2","0.2","0.0","3.4","0.0","0.0","9.4"
"","low","2.4","40.2","0.2","0.0","3.4","0.0","0.0","9.4"
"Austin Trammell","LAR","3.3","42.5","0.2","0.0","0.0","0.0","0.0","6.9"
"","high","3.3","42.5","0.2","0.0","0.0","0.0","0.0","7.1"
"","low","3.3","42.5","0.2","0.0","0.0","0.0","0.0","7.1"
"Jaelon Darden","CLE","2.3","44.1","0.2","0.0","2.8","0.0","0.0","6.9"
"","high","3.1","49.8","0.2","0.0","5.7","0.0","0.0","9.9"
"","low","1.5","38.5","0.2","0.0","0.0","0.0","0.0","6.1"
"Brandon Johnson","DEN","3.1","39.8","0.2","0.0","0.8","0.0","0.0","6.8"
"","high","3.3","40.9","0.3","0.0","1.5","0.0","0.0","9.3"
"","low","2.8","38.7","0.2","0.0","0.0","0.0","0.0","7.1"
"C.J. Saunders","CAR","3.4","40.1","0.2","0.0","0.0","0.0","0.0","6.8"
"","high","3.4","40.1","0.2","0.0","0.0","0.0","0.0","6.9"
"","low","3.4","40.1","0.2","0.0","0.0","0.0","0.0","6.9"
"Cam Sims","LV","3.4","44.8","0.1","0.1","0.3","0.0","0.0","6.7"
"","high","3.4","48.5","0.2","0.1","0.6","0.0","0.0","8.5"
"","low","3.4","41.1","0.0","0.0","0.0","0.0","0.0","6.9"
"Kawaan Baker","NO","3.3","40.1","0.2","0.0","0.0","0.0","0.0","6.7"
"","high","3.3","40.1","0.2","0.0","0.0","0.0","0.0","6.7"
"","low","3.3","40.1","0.2","0.0","0.0","0.0","0.0","6.7"
"Keke Coutee","MIA","3.4","39.0","0.2","0.0","0.0","0.0","0.0","6.6"
"","high","3.4","39.0","0.2","0.0","0.0","0.0","0.0","6.6"
"","low","3.4","39.0","0.2","0.0","0.0","0.0","0.0","6.6"
"Keelan Cole Sr.","LV","3.3","38.8","0.2","0.0","0.0","0.0","0.0","6.5"
"","high","3.3","38.8","0.2","0.0","0.0","0.0","0.0","6.6"
"","low","3.3","38.8","0.2","0.0","0.0","0.0","0.0","6.6"
"Dez Fitzpatrick","PIT","3.2","38.9","0.2","0.0","0.0","0.0","0.0","6.5"
"","high","3.2","38.9","0.2","0.0","0.0","0.0","0.0","6.6"
"","low","3.2","38.9","0.2","0.0","0.0","0.0","0.0","6.6"
"Michael Woods II","CLE","3.1","38.7","0.2","0.0","0.0","0.0","0.0","6.4"
"","high","3.1","38.7","0.2","0.0","0.0","0.0","0.0","6.5"
"","low","3.1","38.7","0.2","0.0","0.0","0.0","0.0","6.5"
"David Sills V","NYG","3.3","37.4","0.2","0.0","0.0","0.0","0.0","6.4"
"","high","3.3","37.4","0.2","0.0","0.0","0.0","0.0","6.5"
"","low","3.3","37.4","0.2","0.0","0.0","0.0","0.0","6.5"
"Mason Kinsey","TEN","3.1","38.4","0.2","0.0","0.0","0.0","0.0","6.4"
"","high","3.1","38.4","0.2","0.0","0.0","0.0","0.0","6.4"
"","low","3.1","38.4","0.2","0.0","0.0","0.0","0.0","6.4"
"Lance McCutcheon","LAR","2.2","42.7","0.2","0.0","0.7","0.0","0.0","6.3"
"","high","3.3","43.0","0.2","0.0","1.4","0.0","0.0","7.4"
"","low","1.1","42.4","0.1","0.0","0.0","0.0","0.0","6.5"
"Trent Taylor","CIN","2.3","32.2","0.2","0.0","5.8","0.0","0.0","6.2"
"","high","4.0","37.6","0.3","0.0","11.7","0.1","0.0","6.5"
"","low","0.6","26.8","0.1","0.0","0.0","0.0","0.0","6.4"
"Tylan Wallace","BAL","3.0","39.9","0.1","0.2","1.0","0.0","0.0","6.1"
"","high","3.0","45.1","0.2","0.3","2.0","0.0","0.0","8.7"
"","low","3.0","34.6","0.0","0.0","0.0","0.0","0.0","6.2"
"Chris Conley","SF","3.0","34.8","0.2","0.0","0.0","0.0","0.0","6.1"
"","high","3.0","34.8","0.2","0.0","0.0","0.0","0.0","6.3"
"","low","3.0","34.8","0.2","0.0","0.0","0.0","0.0","6.3"
"Mike Strachan","IND","2.8","35.0","0.2","0.0","0.0","0.0","0.0","5.9"
"","high","2.8","35.0","0.2","0.0","0.0","0.0","0.0","5.8"
"","low","2.8","35.0","0.2","0.0","0.0","0.0","0.0","5.8"
"Vyncint Smith","IND","2.8","35.0","0.2","0.0","0.0","0.0","0.0","5.9"
"","high","2.8","35.0","0.2","0.0","0.0","0.0","0.0","5.8"
"","low","2.8","35.0","0.2","0.0","0.0","0.0","0.0","5.8"
"James Proche II","BAL","1.8","43.0","0.1","0.0","0.8","0.0","0.0","5.9"
