Player,Team,FPTS,High_FPTS,Low_FPTS,VAL,F,C,PS,Position
Marcus Mariota,PHI,23.8,41.5,8.5,-12.462499999999999,-13.41875,-11.35625,0.0,QB
Tyler Huntley,BAL,22.9,32.1,7.0,-12.518749999999999,-13.5125,-11.94375,0.0,QB
Andy Dalton,CAR,22.7,27.6,7.0,-12.53125,-13.5125,-12.225,0.0,QB
Mitch Trubisky,PIT,22.6,40.7,7.0,-12.5375,-13.5125,-11.40625,0.0,QB
Jarrett Stidham,DEN,21.4,40.1,7.0,-12.612499999999999,-13.5125,-11.44375,0.0,QB
Sean Clifford,GB,20.5,31.7,8.0,-12.66875,-13.45,-11.96875,0.0,QB
Hendon Hooker,DET,19.9,16.2,16.2,-12.706249999999999,-12.9375,-12.9375,0.0,QB
Joshua Dobbs,ARI,19.6,28.6,8.0,-12.725,-13.45,-12.1625,0.0,QB
Teddy Bridgewater,DET,19.6,27.3,9.0,-12.725,-13.3875,-12.243749999999999,0.0,QB
Blaine Gabbert,KC,19.3,27.3,8.0,-12.743749999999999,-13.45,-12.243749999999999,0.0,QB
Trevor Siemian,CIN,19.1,23.0,8.7,-12.75625,-13.40625,-12.5125,0.0,QB
Jameis Winston,NO,18.9,28.9,7.0,-12.768749999999999,-13.5125,-12.143749999999999,0.0,QB
Nick Mullens,MIN,18.7,26.8,4.0,-12.78125,-13.7,-12.274999999999999,0.0,QB
Zach Wilson,NYJ,18.4,20.4,15.4,-12.799999999999999,-12.987499999999999,-12.674999999999999,0.0,QB
Stetson Bennett,LAR,18.3,30.7,2.1,-12.806249999999999,-13.81875,-12.03125,0.0,QB
Easton Stick,LAC,18.3,18.6,10.8,-12.806249999999999,-13.274999999999999,-12.7875,0.0,QB
C.J. Beathard,JAC,17.8,25.0,6.0,-12.837499999999999,-13.575,-12.3875,0.0,QB
Drew Lock,SEA,17.5,21.4,7.0,-12.85625,-13.5125,-12.612499999999999,0.0,QB
P.J. Walker,CHI,17.5,27.2,6.0,-12.85625,-13.575,-12.25,0.0,QB
Cooper Rush,DAL,16.8,19.7,6.0,-12.899999999999999,-13.575,-12.71875,0.0,QB
Kyle Allen,BUF,15.0,13.6,6.0,-13.0125,-13.575,-13.1,0.0,QB
Aidan O'Connell,LV,14.6,21.6,7.6,-13.0375,-13.475,-12.6,0.0,QB
David Blough,ARI,14.5,16.0,5.4,-13.04375,-13.612499999999999,-12.95,0.0,QB
Dorian Thompson-Robinson,CLE,13.3,16.6,8.0,-13.118749999999999,-13.45,-12.9125,0.0,QB
Malik Willis,TEN,12.2,19.8,1.0,-13.1875,-13.8875,-12.712499999999999,0.0,QB
Jeff Driskel,ARI,11.8,9.0,9.0,-13.212499999999999,-13.3875,-13.3875,0.0,QB
Max Duggan,LAC,10.1,8.0,8.0,-13.31875,-13.45,-13.45,0.0,QB
Jaren Hall,MIN,10.0,8.0,8.0,-13.325,-13.45,-13.45,0.0,QB
Tanner McKee,PHI,9.4,8.0,8.0,-13.362499999999999,-13.45,-13.45,0.0,QB
Skylar Thompson,MIA,9.1,10.8,1.8,-13.38125,-13.837499999999999,-13.274999999999999,0.0,QB
Jake Haener,NO,9.1,8.0,8.0,-13.38125,-13.45,-13.45,0.0,QB
Matt Barkley,BUF,8.4,7.9,7.9,-13.424999999999999,-13.456249999999999,-13.456249999999999,0.0,QB
Case Keenum,HOU,7.3,10.2,1.8,-13.493749999999999,-13.837499999999999,-13.3125,0.0,QB
Matt Corral,CAR,6.9,9.0,1.9,-13.518749999999999,-13.831249999999999,-13.3875,0.0,QB
Mason Rudolph,PIT,5.5,5.1,0.8,-13.60625,-13.899999999999999,-13.63125,0.0,QB
Sam Ehlinger,IND,4.2,1.8,1.8,-13.6875,-13.837499999999999,-13.837499999999999,0.0,QB
Shane Buechele,KC,1.7,1.6,1.6,-13.84375,-13.85,-13.85,0.0,QB
Nate Sudfeld,DET,1.5,1.5,1.5,-13.85625,-13.85625,-13.85625,0.0,QB
Tommy DeVito,NYG,1.3,1.3,1.3,-13.868749999999999,-13.868749999999999,-13.868749999999999,0.0,QB
Will Grier,DAL,0.4,0.4,0.4,-13.924999999999999,-13.924999999999999,-13.924999999999999,0.0,QB
Josh Johnson,BAL,0.0,0.6,0.6,-13.95,-13.9125,-13.9125,0.0,QB
Christian McCaffrey,SF,270.4,360.6,238.4,8.218749999999998,6.21875,13.856250000000001,93.0,RB
Austin Ekeler,LAC,262.8,353.7,245.5,7.74375,6.6625,13.424999999999999,85.0,RB
Derrick Henry,TEN,235.5,293.4,200.0,6.0375,3.8187499999999996,9.656249999999998,80.0,RB
Bijan Robinson,ATL,234.5,268.3,216.3,5.975,4.8375,8.0875,75.0,RB
Saquon Barkley,NYG,234.2,287.6,202.6,5.956249999999999,3.9812499999999993,9.293750000000001,69.0,RB
Tony Pollard,DAL,233.5,287.1,189.7,5.9125,3.174999999999999,9.262500000000001,64.0,RB
Nick Chubb,CLE,233.4,273.5,194.1,5.90625,3.4499999999999993,8.4125,58.0,RB
Josh Jacobs,LV,229.5,304.9,193.4,5.6625,3.40625,10.374999999999998,53.0,RB
Jonathan Taylor,IND,215.7,252.6,182.1,4.799999999999999,2.6999999999999993,7.106249999999999,49.0,RB
Joe Mixon,CIN,214.4,316.8,179.0,4.71875,2.5062499999999996,11.11875,44.0,RB
Aaron Jones,GB,207.7,285.9,173.8,4.299999999999999,2.1812500000000004,9.187499999999998,41.0,RB
Najee Harris,PIT,197.2,240.2,147.1,3.643749999999999,0.5124999999999993,6.331249999999999,37.0,RB
Rhamondre Stevenson,NE,194.0,227.8,165.1,3.4437499999999996,1.6374999999999993,5.55625,34.0,RB
Travis Etienne Jr.,JAC,193.3,234.3,154.5,3.4000000000000004,0.9749999999999996,5.9625,31.0,RB
Alexander Mattison,MIN,190.7,246.0,159.2,3.237499999999999,1.268749999999999,6.69375,28.0,RB
James Conner,ARI,188.2,252.2,162.5,3.081249999999999,1.4749999999999996,7.081249999999999,25.0,RB
Kenneth Walker III,SEA,186.6,217.9,148.9,2.9812499999999993,0.625,4.9375,23.0,RB
Dameon Pierce,HOU,184.3,220.7,168.3,2.8375000000000004,1.8375000000000004,5.112499999999999,20.0,RB
Jahmyr Gibbs,DET,184.1,220.3,160.3,2.8249999999999993,1.3375000000000004,5.0875,17.0,RB
Breece Hall,NYJ,179.8,212.9,148.5,2.5562500000000004,0.5999999999999996,4.625,15.0,RB
Rachaad White,TB,176.4,242.7,123.1,2.34375,-0.9875000000000007,6.487499999999999,13.0,RB
Miles Sanders,CAR,175.3,206.0,142.9,2.2750000000000004,0.25,4.19375,11.0,RB
J.K. Dobbins,BAL,169.1,186.4,146.2,1.8874999999999993,0.45624999999999893,2.96875,9.0,RB
Cam Akers,LAR,168.5,197.6,124.0,1.8499999999999996,-0.9312500000000004,3.6687499999999993,7.0,RB
Isiah Pacheco,KC,167.4,216.8,129.2,1.78125,-0.6062500000000011,4.86875,6.0,RB
James Cook,BUF,165.7,209.9,133.6,1.674999999999999,-0.3312500000000007,4.4375,4.0,RB
David Montgomery,DET,164.6,198.1,135.7,1.6062499999999993,-0.20000000000000107,3.6999999999999993,3.0,RB
Alvin Kamara,NO,157.0,210.1,132.9,1.1312499999999996,-0.375,4.449999999999999,2.0,RB
Javonte Williams,DEN,153.6,236.4,122.4,0.9187499999999993,-1.03125,6.09375,1.0,RB
D'Andre Swift,PHI,145.8,207.7,124.7,0.43125000000000036,-0.8875000000000002,4.299999999999999,1.0,RB
Khalil Herbert,CHI,143.3,167.6,126.4,0.27500000000000036,-0.78125,1.7937499999999993,0.0,RB
Dalvin Cook,NYJ,141.8,183.6,112.7,0.18125000000000036,-1.6375000000000002,2.7937499999999993,0.0,RB
AJ Dillon,GB,141.7,180.3,120.4,0.17499999999999893,-1.15625,2.5875000000000004,-0.0,RB
Samaje Perine,DEN,138.9,164.9,111.0,0.0,-1.7437500000000004,1.625,-0.0,RB
Antonio Gibson,WAS,136.4,185.6,115.3,-0.15625,-1.4750000000000005,2.9187499999999993,0.0,RB
Brian Robinson Jr.,WAS,136.0,186.7,121.1,-0.18125000000000036,-1.1125000000000007,2.987499999999999,0.0,RB
Jeff Wilson Jr.,MIA,122.4,195.8,92.1,-1.03125,-2.9250000000000007,3.5562500000000004,0.0,RB
Jamaal Williams,NO,117.0,137.1,106.1,-1.3687500000000004,-2.0500000000000007,-0.11250000000000071,0.0,RB
Raheem Mostert,MIA,114.0,133.9,87.7,-1.5562500000000004,-3.2,-0.3125,0.0,RB
Rashaad Penny,PHI,113.2,127.1,86.3,-1.6062500000000002,-3.2875000000000005,-0.7375000000000007,0.0,RB
Elijah Mitchell,SF,108.7,131.3,100.5,-1.8875000000000002,-2.4000000000000004,-0.47499999999999964,0.0,RB
Zach Charbonnet,SEA,107.9,144.8,89.8,-1.9375,-3.0687500000000005,0.36875000000000036,0.0,RB
Tyler Allgeier,ATL,106.3,138.0,90.1,-2.0375000000000005,-3.0500000000000007,-0.056250000000000355,0.0,RB
Jaylen Warren,PIT,105.3,126.4,95.5,-2.1000000000000005,-2.7125000000000004,-0.78125,0.0,RB
Jerick McKinnon,KC,101.3,137.8,72.8,-2.3500000000000005,-4.1312500000000005,-0.06874999999999964,0.0,RB
Ezekiel Elliott,NE,101.2,146.8,89.8,-2.35625,-3.0687500000000005,0.49375000000000036,0.0,RB
Damien Harris,BUF,96.8,124.0,75.8,-2.6312500000000005,-3.9437500000000005,-0.9312500000000004,0.0,RB
Chuba Hubbard,CAR,96.8,160.8,73.8,-2.6312500000000005,-4.0687500000000005,1.3687500000000004,0.0,RB
Kenneth Gainwell,PHI,96.5,123.5,81.0,-2.6500000000000004,-3.6187500000000004,-0.9625000000000004,0.0,RB
Devin Singletary,HOU,96.1,133.3,76.2,-2.6750000000000007,-3.91875,-0.34999999999999964,0.0,RB
De'Von Achane,MIA,91.1,121.7,72.9,-2.9875000000000007,-4.125,-1.0750000000000002,0.0,RB
D'Onta Foreman,CHI,90.7,135.5,60.4,-3.0125,-4.90625,-0.21250000000000036,0.0,RB
Tank Bigsby,JAC,87.1,118.7,73.2,-3.2375000000000007,-4.10625,-1.2625000000000002,0.0,RB
Gus Edwards,BAL,82.1,95.8,61.5,-3.5500000000000007,-4.8375,-2.6937500000000005,0.0,RB
Cordarrelle Patterson,ATL,73.2,87.7,68.0,-4.10625,-4.43125,-3.2,0.0,RB
Roschon Johnson,CHI,73.0,102.0,44.9,-4.11875,-5.875,-2.3062500000000004,0.0,RB
Kyren Williams,LAR,71.6,87.3,52.1,-4.206250000000001,-5.425000000000001,-3.2250000000000005,0.0,RB
Tyjae Spears,TEN,70.9,92.3,64.4,-4.25,-4.65625,-2.9125000000000005,0.0,RB
Joshua Kelley,LAC,69.9,100.2,42.8,-4.3125,-6.0062500000000005,-2.41875,0.0,RB
Chase Edmonds,TB,68.6,124.3,28.9,-4.393750000000001,-6.875,-0.9125000000000005,0.0,RB
Clyde Edwards-Helaire,KC,67.5,90.5,41.3,-4.4625,-6.1000000000000005,-3.0250000000000004,0.0,RB
Ty Chandler,MIN,66.2,78.9,56.4,-4.54375,-5.15625,-3.75,0.0,RB
Chase Brown,CIN,63.9,83.7,46.7,-4.6875,-5.7625,-3.45,0.0,RB
Jerome Ford,CLE,62.8,91.5,26.9,-4.7562500000000005,-7.0,-2.9625000000000004,0.0,RB
Kendre Miller,NO,60.2,97.7,35.4,-4.91875,-6.46875,-2.575,0.0,RB
Keaontay Ingram,ARI,58.2,81.1,46.9,-5.04375,-5.75,-3.6125000000000007,0.0,RB
Latavius Murray,BUF,51.8,90.5,22.7,-5.4437500000000005,-7.2625,-3.0250000000000004,0.0,RB
Matt Breida,NYG,49.9,85.6,30.2,-5.5625,-6.79375,-3.3312500000000007,0.0,RB
Zack Moss,IND,49.7,67.8,30.7,-5.575,-6.7625,-4.4437500000000005,0.0,RB
Deuce Vaughn,DAL,49.1,75.4,9.9,-5.612500000000001,-8.0625,-3.96875,0.0,RB
Abram Smith,MIN,48.8,65.1,65.1,-5.6312500000000005,-4.612500000000001,-4.612500000000001,0.0,RB
Ronald Jones II,DAL,46.3,79.6,14.2,-5.7875000000000005,-7.79375,-3.7062500000000007,0.0,RB
Isaiah Spiller,LAC,46.0,68.8,38.9,-5.80625,-6.25,-4.3812500000000005,0.0,RB
Zamir White,LV,45.4,85.8,55.3,-5.84375,-5.2250000000000005,-3.3187500000000005,0.0,RB
Kenyan Drake,IND,45.1,93.3,20.3,-5.862500000000001,-7.4125000000000005,-2.8500000000000005,0.0,RB
Corey Clement,ARI,44.9,73.9,23.1,-5.875,-7.237500000000001,-4.0625,0.0,RB
Zach Evans,LAR,44.4,74.7,24.8,-5.90625,-7.1312500000000005,-4.0125,0.0,RB
Sean Tucker,TB,43.4,59.7,29.3,-5.96875,-6.8500000000000005,-4.95,0.0,RB
JaMycal Hasty,JAC,41.7,71.9,17.0,-6.075,-7.61875,-4.1875,0.0,RB
Michael Carter,NYJ,40.6,83.0,13.7,-6.143750000000001,-7.825,-3.4937500000000004,0.0,RB
Ameer Abdullah,LV,38.6,54.2,23.4,-6.268750000000001,-7.21875,-5.29375,0.0,RB
Eric Gray,NYG,38.3,52.2,15.5,-6.2875000000000005,-7.7125,-5.41875,0.0,RB
Ke'Shawn Vaughn,TB,37.6,56.8,26.3,-6.331250000000001,-7.0375000000000005,-5.1312500000000005,0.0,RB
Melvin Gordon III,BAL,36.5,96.8,11.1,-6.4,-7.987500000000001,-2.6312500000000005,0.0,RB
Evan Hull,IND,33.9,65.6,15.6,-6.5625,-7.706250000000001,-4.581250000000001,0.0,RB
Trayveon Williams,CIN,33.3,58.4,6.4,-6.6000000000000005,-8.28125,-5.03125,0.0,RB
Jordan Mason,SF,33.2,63.5,11.3,-6.60625,-7.9750000000000005,-4.7125,0.0,RB
Raheem Blackshear,CAR,33.2,47.9,18.3,-6.60625,-7.5375000000000005,-5.6875,0.0,RB
Chris Rodriguez Jr.,WAS,32.3,51.9,17.3,-6.6625000000000005,-7.6000000000000005,-5.4375,0.0,RB
Chris Evans,CIN,31.7,57.2,24.2,-6.7,-7.16875,-5.10625,0.0,RB
Pierre Strong Jr.,NE,31.5,67.5,15.1,-6.7125,-7.737500000000001,-4.4625,0.0,RB
Rico Dowdle,DAL,31.3,47.2,17.2,-6.7250000000000005,-7.60625,-5.73125,0.0,RB
Hassan Haskins,TEN,30.9,50.3,17.6,-6.75,-7.581250000000001,-5.5375000000000005,0.0,RB
Kene Nwangwu,MIN,30.2,48.4,25.0,-6.79375,-7.11875,-5.65625,0.0,RB
DeeJay Dallas,SEA,30.0,74.8,11.2,-6.80625,-7.98125,-4.0062500000000005,0.0,RB
Craig Reynolds,DET,29.2,53.6,12.5,-6.85625,-7.9,-5.331250000000001,0.0,RB
Ty Montgomery,NE,29.0,38.6,20.4,-6.86875,-7.40625,-6.268750000000001,0.0,RB
Deon Jackson,IND,28.3,45.2,9.9,-6.9125000000000005,-8.0625,-5.85625,0.0,RB
Anthony McFarland Jr.,PIT,28.3,67.8,10.7,-6.9125000000000005,-8.012500000000001,-4.4437500000000005,0.0,RB
Malik Davis,DAL,27.8,58.8,6.7,-6.9437500000000005,-8.262500000000001,-5.0062500000000005,0.0,RB
DeWayne McBride,MIN,27.5,52.1,17.7,-6.9625,-7.575,-5.425000000000001,0.0,RB
Kyle Juszczyk,SF,27.5,36.1,23.5,-6.9625,-7.2125,-6.425000000000001,0.0,RB
Boston Scott,PHI,25.7,49.4,8.6,-7.075,-8.14375,-5.59375,0.0,RB
Zonovan Knight,NYJ,24.0,46.1,11.4,-7.18125,-7.96875,-5.800000000000001,0.0,RB
Tyrion Davis-Price,SF,23.8,45.0,11.5,-7.1937500000000005,-7.9625,-5.86875,0.0,RB
Travis Homer,CHI,23.7,52.1,10.7,-7.2,-8.012500000000001,-5.425000000000001,0.0,RB
Tyler Badie,DEN,22.9,54.5,11.9,-7.25,-7.9375,-5.275,0.0,RB
Deneric Prince,KC,22.7,33.8,17.4,-7.2625,-7.59375,-6.5687500000000005,0.0,RB
Patrick Taylor Jr.,GB,22.6,34.5,12.1,-7.268750000000001,-7.925000000000001,-6.525,0.0,RB
Demetric Felton Jr.,CLE,22.5,52.1,14.2,-7.275,-7.79375,-5.425000000000001,0.0,RB
D'Ernest Johnson,JAC,22.4,48.3,9.5,-7.28125,-8.0875,-5.6625000000000005,0.0,RB
Dare Ogunbowale,HOU,22.3,48.1,10.8,-7.2875000000000005,-8.00625,-5.675000000000001,0.0,RB
James Robinson,NYG,21.2,41.1,11.8,-7.35625,-7.9437500000000005,-6.112500000000001,0.0,RB
Damien Williams,LV,21.1,21.5,16.1,-7.362500000000001,-7.675000000000001,-7.3375,0.0,RB
Tony Jones Jr.,DEN,20.9,35.4,15.3,-7.375,-7.7250000000000005,-6.46875,0.0,RB
Hunter Luepke,DAL,20.9,21.5,16.3,-7.375,-7.6625000000000005,-7.3375,0.0,RB
Gary Brightwell,NYG,20.8,37.8,9.7,-7.3812500000000005,-8.075000000000001,-6.3187500000000005,0.0,RB
Kevin Harris,NE,20.5,28.6,16.6,-7.4,-7.643750000000001,-6.893750000000001,0.0,RB
John Kelly Jr.,CLE,19.7,30.3,9.5,-7.45,-8.0875,-6.7875000000000005,0.0,RB
Ty Johnson,BUF,19.3,41.2,12.5,-7.4750000000000005,-7.9,-6.10625,0.0,RB
Snoop Conner,JAC,18.3,25.2,12.4,-7.5375000000000005,-7.90625,-7.10625,0.0,RB
Salvon Ahmed,MIA,18.1,36.2,8.9,-7.550000000000001,-8.125,-6.41875,0.0,RB
Brandon Bolden,LV,17.8,32.4,11.7,-7.5687500000000005,-7.95,-6.65625,0.0,RB
Justice Hill,BAL,17.5,30.4,9.1,-7.5875,-8.1125,-6.78125,0.0,RB
Jonathan Williams,WAS,17.1,29.5,4.6,-7.612500000000001,-8.39375,-6.8375,0.0,RB
Brittain Brown,LV,17.1,14.0,8.7,-7.612500000000001,-8.137500000000001,-7.80625,0.0,RB
Reggie Gilliam,BUF,17.0,16.6,16.6,-7.61875,-7.643750000000001,-7.643750000000001,0.0,RB
Myles Gaskin,MIA,17.0,36.2,8.7,-7.61875,-8.137500000000001,-6.41875,0.0,RB
Kirk Merritt,NO,16.9,16.9,16.9,-7.625,-7.625,-7.625,0.0,RB
J.J. Taylor,NE,16.3,28.8,8.7,-7.6625000000000005,-8.137500000000001,-6.8812500000000005,0.0,RB
Elijah Dotson,LAC,16.3,16.4,16.4,-7.6625000000000005,-7.65625,-7.65625,0.0,RB
Alec Ingold,MIA,16.3,26.2,12.0,-7.6625000000000005,-7.93125,-7.04375,0.0,RB
Lew Nichols III,GB,16.0,15.0,7.4,-7.68125,-8.21875,-7.74375,0.0,RB
Ty'Son Williams,ARI,15.0,18.5,6.5,-7.74375,-8.275,-7.525,0.0,RB
Mike Boone,HOU,14.0,25.4,9.6,-7.80625,-8.08125,-7.09375,0.0,RB
Zander Horvath,LAC,13.6,22.9,8.3,-7.831250000000001,-8.1625,-7.25,0.0,RB
Trey Sermon,PHI,13.5,25.3,8.4,-7.8375,-8.15625,-7.1000000000000005,0.0,RB
Royce Freeman,LAR,13.5,25.4,10.5,-7.8375,-8.025,-7.09375,0.0,RB
C.J. Ham,MIN,13.0,25.0,10.8,-7.86875,-8.00625,-7.11875,0.0,RB
Julius Chestnut,TEN,13.0,19.0,9.4,-7.86875,-8.09375,-7.49375,0.0,RB
Jermar Jefferson,DET,11.9,18.0,9.8,-7.9375,-8.06875,-7.55625,0.0,RB
Jonathan Ward,TEN,11.0,11.1,11.1,-7.99375,-7.987500000000001,-7.987500000000001,0.0,RB
Patrick Ricard,BAL,10.9,24.2,9.4,-8.0,-8.09375,-7.16875,0.0,RB
La'Mical Perine,KC,10.9,10.5,10.5,-8.0,-8.025,-8.025,0.0,RB
Godwin Igwebuike,ATL,10.7,17.3,17.3,-8.012500000000001,-7.6000000000000005,-7.6000000000000005,0.0,RB
Trestan Ebner,CHI,10.2,17.7,7.6,-8.043750000000001,-8.20625,-7.575,0.0,RB
Ronnie Rivers,LAR,10.1,16.5,8.7,-8.05,-8.137500000000001,-7.65,0.0,RB
Jake Funk,IND,9.8,9.3,9.3,-8.06875,-8.1,-8.1,0.0,RB
Qadree Ollison,JAC,9.4,9.3,9.3,-8.09375,-8.1,-8.1,0.0,RB
Patrick Laird,TB,9.1,8.8,8.8,-8.1125,-8.13125,-8.13125,0.0,RB
Jason Cabinda,DET,9.1,12.3,9.9,-8.1125,-8.0625,-7.9125000000000005,0.0,RB
Giovanni Ricci,CAR,9.1,8.9,8.9,-8.1125,-8.125,-8.125,0.0,RB
Darrynton Evans,BUF,9.0,11.3,9.6,-8.11875,-8.08125,-7.9750000000000005,0.0,RB
Spencer Brown,CAR,8.9,8.7,8.7,-8.125,-8.137500000000001,-8.137500000000001,0.0,RB
Larry Rountree III,HOU,8.7,9.4,9.4,-8.137500000000001,-8.09375,-8.09375,0.0,RB
Nate McCrary,GB,8.7,8.5,8.5,-8.137500000000001,-8.15,-8.15,0.0,RB
Gerrid Doaks,HOU,8.3,8.3,8.3,-8.1625,-8.1625,-8.1625,0.0,RB
Avery Williams,ATL,8.3,8.0,8.0,-8.1625,-8.18125,-8.18125,0.0,RB
Jaret Patterson,WAS,8.0,10.6,6.2,-8.18125,-8.293750000000001,-8.01875,0.0,RB
Adam Prentice,NO,7.7,10.9,8.3,-8.200000000000001,-8.1625,-8.0,0.0,RB
Jakob Johnson,LV,7.0,9.7,8.6,-8.24375,-8.14375,-8.075000000000001,0.0,RB
Henry Pearson,GB,6.8,10.6,10.6,-8.25625,-8.01875,-8.01875,0.0,RB
Michael Burton,DEN,6.6,8.7,7.0,-8.26875,-8.24375,-8.137500000000001,0.0,RB
Jack Colletto,SF,5.7,9.4,9.4,-8.325000000000001,-8.09375,-8.09375,0.0,RB
Jason Huntley,IND,5.6,7.7,3.6,-8.33125,-8.45625,-8.200000000000001,0.0,RB
Khari Blasingame,CHI,5.3,7.6,5.1,-8.35,-8.3625,-8.20625,0.0,RB
Keith Smith,ATL,5.1,7.6,4.5,-8.3625,-8.4,-8.20625,0.0,RB
Nick Bellore,SEA,4.2,18.9,7.6,-8.418750000000001,-8.20625,-7.5,0.0,RB
Nick Bawden,NYJ,3.8,6.7,6.7,-8.44375,-8.262500000000001,-8.262500000000001,0.0,RB
Ellis Merriweather,NO,2.3,2.8,2.8,-8.5375,-8.50625,-8.50625,0.0,RB
Tyler Goodson,GB,2.2,2.7,2.7,-8.543750000000001,-8.512500000000001,-8.512500000000001,0.0,RB
Alex Armah Jr.,WAS,1.3,1.3,1.3,-8.6,-8.6,-8.6,0.0,RB
