Player,Team,FPTS,High_FPTS,Low_FPTS,VAL,F,C,PS,Position
Ja'Marr Chase,CIN,252.3,366.2,218.5,7.825000000000001,5.7125,14.94375,89.0,WR
Tyreek Hill,MIA,247.6,365.8,205.7,7.53125,4.9125,14.918750000000001,83.0,WR
Cooper Kupp,LAR,246.7,355.9,220.8,7.475,5.856250000000001,14.299999999999999,78.0,WR
CeeDee Lamb,DAL,229.9,348.7,194.6,6.425000000000001,4.21875,13.85,74.0,WR
Stefon Diggs,BUF,227.0,309.6,203.4,6.24375,4.768750000000001,11.406250000000002,69.0,WR
Davante Adams,LV,221.6,288.8,207.6,5.90625,5.03125,10.106250000000001,65.0,WR
A.J. Brown,PHI,212.0,257.8,203.6,5.30625,4.78125,8.168750000000001,61.0,WR
Amon-Ra St. Brown,DET,209.2,327.1,186.1,5.13125,3.6875,12.500000000000002,58.0,WR
Jaylen Waddle,MIA,200.4,286.3,178.7,4.581250000000001,3.2249999999999996,9.950000000000001,54.0,WR
Garrett Wilson,NYJ,192.2,256.9,180.4,4.06875,3.3312500000000007,8.112499999999999,52.0,WR
Amari Cooper,CLE,187.5,269.0,172.6,3.7750000000000004,2.84375,8.86875,49.0,WR
Tee Higgins,CIN,187.3,269.5,166.1,3.762500000000001,2.4375,8.9,46.0,WR
Deebo Samuel,SF,186.7,271.0,166.5,3.7249999999999996,2.4625000000000004,8.99375,44.0,WR
Chris Olave,NO,185.3,280.4,163.6,3.637500000000001,2.28125,9.581249999999999,41.0,WR
DeVonta Smith,PHI,184.8,268.5,169.2,3.606250000000001,2.6312499999999996,8.8375,39.0,WR
DK Metcalf,SEA,182.6,259.1,156.0,3.46875,1.8062500000000004,8.250000000000002,36.0,WR
Keenan Allen,LAC,179.0,263.3,159.0,3.2437500000000004,1.9937500000000004,8.512500000000001,34.0,WR
Christian Watson,GB,178.7,251.3,167.8,3.2249999999999996,2.543750000000001,7.762500000000001,32.0,WR
Calvin Ridley,JAC,178.2,281.1,158.2,3.1937499999999996,1.9437499999999996,9.625000000000002,29.0,WR
Jerry Jeudy,DEN,177.8,246.9,159.0,3.168750000000001,1.9937500000000004,7.487500000000001,27.0,WR
Christian Kirk,JAC,171.2,255.6,154.0,2.7562499999999996,1.6812500000000004,8.03125,25.0,WR
Terry McLaurin,WAS,171.1,255.9,145.1,2.75,1.125,8.05,23.0,WR
Mike Williams,LAC,171.0,254.8,143.6,2.7437500000000004,1.03125,7.981250000000001,21.0,WR
DeAndre Hopkins,TEN,169.9,250.4,161.7,2.6750000000000007,2.1624999999999996,7.706250000000001,19.0,WR
Chris Godwin,TB,169.7,272.4,142.7,2.6624999999999996,0.9749999999999996,9.081249999999999,17.0,WR
Mike Evans,TB,167.8,263.4,144.1,2.543750000000001,1.0625,8.518749999999999,16.0,WR
DJ Moore,CHI,162.9,214.7,158.6,2.2375000000000007,1.96875,5.475,14.0,WR
Drake London,ATL,161.1,238.5,153.9,2.125,1.6750000000000007,6.9625,13.0,WR
Marquise Brown,ARI,159.7,215.7,145.2,2.0374999999999996,1.1312499999999996,5.5375,11.0,WR
Tyler Lockett,SEA,157.5,222.7,141.6,1.9000000000000004,0.90625,5.975,10.0,WR
Brandon Aiyuk,SF,155.7,225.6,138.9,1.7874999999999996,0.7375000000000007,6.15625,9.0,WR
Brandin Cooks,DAL,154.6,264.3,132.6,1.71875,0.34375,8.575000000000001,7.0,WR
Diontae Johnson,PIT,154.3,230.7,129.5,1.700000000000001,0.15000000000000036,6.475,6.0,WR
Michael Pittman Jr.,IND,150.8,244.8,115.9,1.481250000000001,-0.6999999999999993,7.356250000000001,5.0,WR
Jahan Dotson,WAS,146.9,221.1,131.4,1.2375000000000007,0.2687500000000007,5.875,4.0,WR
George Pickens,PIT,145.0,191.7,135.1,1.1187500000000004,0.5,4.0375,3.0,WR
Gabe Davis,BUF,143.4,211.3,129.1,1.0187500000000007,0.125,5.262500000000001,3.0,WR
Jordan Addison,MIN,141.0,183.9,133.9,0.8687500000000004,0.4250000000000007,3.5500000000000007,2.0,WR
JuJu Smith-Schuster,NE,138.7,232.9,117.2,0.7249999999999996,-0.6187499999999995,6.612500000000001,2.0,WR
Michael Thomas,NO,138.2,237.7,128.0,0.6937499999999996,0.056250000000000355,6.9125,1.0,WR
Treylon Burks,TEN,137.5,173.9,113.2,0.6500000000000004,-0.8687499999999995,2.9250000000000007,1.0,WR
Kadarius Toney,KC,132.9,216.6,111.7,0.3625000000000007,-0.9624999999999995,5.59375,0.0,WR
Jaxon Smith-Njigba,SEA,132.0,176.5,120.9,0.30625000000000036,-0.3874999999999993,3.0875000000000004,0.0,WR
Courtland Sutton,DEN,130.0,186.8,113.8,0.18125000000000036,-0.8312499999999998,3.731250000000001,0.0,WR
Nico Collins,HOU,128.5,204.6,118.3,0.08750000000000036,-0.5499999999999998,4.84375,0.0,WR
Rondale Moore,ARI,127.1,215.9,102.3,0.0,-1.5499999999999998,5.550000000000001,0.0,WR
Jakobi Meyers,LV,126.7,207.4,117.2,-0.024999999999999467,-0.6187499999999995,5.018750000000001,0.0,WR
Zay Flowers,BAL,125.2,178.6,120.4,-0.11874999999999947,-0.4187499999999993,3.21875,0.0,WR
Tyler Boyd,CIN,124.0,203.4,111.9,-0.19374999999999964,-0.9499999999999993,4.768750000000001,0.0,WR
Adam Thielen,CAR,121.3,172.5,105.5,-0.3624999999999998,-1.3499999999999996,2.8375000000000004,0.0,WR
Zay Jones,JAC,120.9,206.1,105.0,-0.3874999999999993,-1.3812499999999996,4.9375,0.0,WR
Allen Lazard,NYJ,120.4,171.1,114.7,-0.4187499999999993,-0.7749999999999995,2.75,0.0,WR
Rashod Bateman,BAL,119.0,173.2,110.5,-0.5062499999999996,-1.0374999999999996,2.8812499999999996,0.0,WR
DJ Chark Jr.,CAR,116.1,167.8,109.4,-0.6875,-1.1062499999999993,2.543750000000001,0.0,WR
Quentin Johnston,LAC,115.8,166.2,111.0,-0.7062499999999998,-1.0062499999999996,2.4437499999999996,0.0,WR
Marquez Valdes-Scantling,KC,115.6,188.7,93.1,-0.71875,-2.125,3.8499999999999996,0.0,WR
Darnell Mooney,CHI,114.3,188.1,100.5,-0.7999999999999998,-1.6624999999999996,3.8125,0.0,WR
Romeo Doubs,GB,114.3,174.4,103.5,-0.7999999999999998,-1.4749999999999996,2.9562500000000007,0.0,WR
Hunter Renfrow,LV,113.8,198.6,102.9,-0.8312499999999998,-1.5124999999999993,4.46875,0.0,WR
DeVante Parker,NE,113.6,201.2,96.8,-0.84375,-1.8937499999999998,4.63125,0.0,WR
Donovan Peoples-Jones,CLE,110.4,163.4,100.5,-1.0437499999999993,-1.6624999999999996,2.2687500000000007,0.0,WR
Jameson Williams,DET,109.3,149.1,107.9,-1.1124999999999998,-1.1999999999999993,1.375,0.0,WR
Curtis Samuel,WAS,109.1,150.9,92.1,-1.125,-2.1875,1.4875000000000007,0.0,WR
Jonathan Mingo,CAR,109.0,174.4,101.4,-1.1312499999999996,-1.6062499999999993,2.9562500000000007,0.0,WR
Skyy Moore,KC,106.2,146.4,106.0,-1.3062499999999995,-1.3187499999999996,1.2062500000000007,0.0,WR
Michael Gallup,DAL,106.0,135.0,85.8,-1.3187499999999996,-2.58125,0.49375000000000036,0.0,WR
Isaiah Hodgins,NYG,105.9,192.1,70.1,-1.3249999999999993,-3.5625,4.0625,0.0,WR
Van Jefferson,LAR,105.1,168.6,91.1,-1.375,-2.25,2.59375,0.0,WR
K.J. Osborn,MIN,104.9,183.9,84.2,-1.3874999999999993,-2.6812499999999995,3.5500000000000007,0.0,WR
Robert Woods,HOU,101.8,187.6,83.8,-1.5812499999999998,-2.70625,3.78125,0.0,WR
Odell Beckham Jr.,BAL,101.0,134.5,71.1,-1.6312499999999996,-3.5,0.46250000000000036,0.0,WR
Elijah Moore,CLE,100.7,155.6,78.5,-1.6499999999999995,-3.0374999999999996,1.78125,0.0,WR
Rashid Shaheed,NO,100.0,140.7,86.8,-1.6937499999999996,-2.51875,0.8499999999999996,0.0,WR
John Metchie III,HOU,99.1,170.7,75.2,-1.75,-3.2437499999999995,2.7249999999999996,0.0,WR
Russell Gage,TB,96.5,172.6,89.9,-1.9124999999999996,-2.3249999999999993,2.84375,0.0,WR
Jayden Reed,GB,96.1,142.9,100.3,-1.9375,-1.6749999999999998,0.9875000000000007,0.0,WR
Greg Dortch,ARI,94.0,166.7,80.0,-2.0687499999999996,-2.9437499999999996,2.4749999999999996,0.0,WR
Mecole Hardman Jr.,NYJ,90.5,131.5,83.8,-2.2874999999999996,-2.70625,0.27500000000000036,0.0,WR
Darius Slayton,NYG,90.5,140.0,78.1,-2.2874999999999996,-3.0625,0.8062500000000004,0.0,WR
Alec Pierce,IND,90.5,141.7,68.3,-2.2874999999999996,-3.675,0.9124999999999996,0.0,WR
Khalil Shakir,BUF,90.3,134.7,95.1,-2.3,-2.0,0.47499999999999964,0.0,WR
Allen Robinson II,PIT,90.1,166.0,74.2,-2.3125,-3.3062499999999995,2.4312500000000004,0.0,WR
Mack Hollins,ATL,89.1,156.0,85.1,-2.375,-2.625,1.8062500000000004,0.0,WR
Corey Davis,NYJ,88.2,130.7,82.4,-2.4312499999999995,-2.7937499999999993,0.22499999999999964,0.0,WR
Chase Claypool,CHI,88.0,129.9,75.6,-2.4437499999999996,-3.21875,0.1750000000000007,0.0,WR
Marvin Jones Jr.,DET,85.0,138.5,78.1,-2.6312499999999996,-3.0625,0.7125000000000004,0.0,WR
Tyquan Thornton,NE,84.5,115.2,66.8,-2.6624999999999996,-3.76875,-0.7437499999999995,0.0,WR
Rashee Rice,KC,82.6,117.8,69.0,-2.78125,-3.6312499999999996,-0.5812499999999998,0.0,WR
Joshua Palmer,LAC,77.9,117.1,52.1,-3.0749999999999993,-4.6875,-0.625,0.0,WR
Parris Campbell,NYG,77.9,114.8,56.0,-3.0749999999999993,-4.44375,-0.7687499999999998,0.0,WR
Wan'Dale Robinson,NYG,75.1,122.1,61.7,-3.25,-4.0874999999999995,-0.3125,0.0,WR
Jalin Hyatt,NYG,72.9,111.2,50.0,-3.3874999999999993,-4.81875,-0.9937499999999995,0.0,WR
Ben Skowronek,LAR,72.8,134.6,56.1,-3.39375,-4.4375,0.46875,0.0,WR
Josh Reynolds,DET,72.5,103.1,76.6,-3.4124999999999996,-3.15625,-1.5,0.0,WR
Nick Westbrook-Ikhine,TEN,69.1,106.8,55.0,-3.625,-4.50625,-1.2687499999999998,0.0,WR
Kendrick Bourne,NE,67.3,87.5,69.0,-3.7375,-3.6312499999999996,-2.4749999999999996,0.0,WR
Terrace Marshall Jr.,CAR,60.4,93.0,48.0,-4.168749999999999,-4.94375,-2.1312499999999996,0.0,WR
Richie James Jr.,KC,59.0,99.4,28.1,-4.25625,-6.1875,-1.7312499999999993,0.0,WR
Sterling Shepard,NYG,57.2,86.3,36.6,-4.3687499999999995,-5.65625,-2.55,0.0,WR
Isaiah McKenzie,IND,56.5,82.6,59.5,-4.4125,-4.225,-2.78125,0.0,WR
Marvin Mims Jr.,DEN,54.7,93.5,16.9,-4.5249999999999995,-6.887499999999999,-2.0999999999999996,0.0,WR
Laviska Shenault Jr.,CAR,54.3,76.2,61.2,-4.55,-4.1187499999999995,-3.1812499999999995,0.0,WR
Josh Downs,IND,53.3,103.5,41.2,-4.6125,-5.3687499999999995,-1.4749999999999996,0.0,WR
Tutu Atwell,LAR,51.9,66.3,45.1,-4.699999999999999,-5.125,-3.8,0.0,WR
Braxton Berrios,MIA,46.6,106.8,14.9,-5.03125,-7.012499999999999,-1.2687499999999998,0.0,WR
Quez Watkins,PHI,44.7,76.8,30.1,-5.1499999999999995,-6.0625,-3.14375,0.0,WR
Chris Moore,TEN,44.7,62.6,35.4,-5.1499999999999995,-5.731249999999999,-4.03125,0.0,WR
Jauan Jennings,SF,43.0,86.8,29.6,-5.25625,-6.09375,-2.51875,0.0,WR
Tank Dell,HOU,41.4,67.6,33.0,-5.356249999999999,-5.88125,-3.71875,0.0,WR
Marquez Callaway,DEN,41.0,105.2,22.7,-5.38125,-6.5249999999999995,-1.3687499999999995,0.0,WR
Olamide Zaccheaus,PHI,41.0,68.2,14.5,-5.38125,-7.0375,-3.6812499999999995,0.0,WR
Noah Brown,HOU,40.0,53.4,42.9,-5.44375,-5.262499999999999,-4.606249999999999,0.0,WR
Amari Rodgers,IND,39.7,128.5,14.7,-5.4624999999999995,-7.0249999999999995,0.08750000000000036,0.0,WR
Demarcus Robinson,LAR,39.6,68.3,38.1,-5.46875,-5.5625,-3.675,0.0,WR
Kalif Raymond,DET,38.3,98.8,18.4,-5.55,-6.793749999999999,-1.7687499999999998,0.0,WR
Samori Toure,GB,38.3,61.3,26.2,-5.55,-6.3062499999999995,-4.1125,0.0,WR
Marquise Goodwin,CLE,38.2,66.9,15.6,-5.5562499999999995,-6.96875,-3.7624999999999993,0.0,WR
Michael Wilson,ARI,36.8,56.1,47.4,-5.64375,-4.981249999999999,-4.4375,0.0,WR
Charlie Jones,CIN,36.8,66.9,14.9,-5.64375,-7.012499999999999,-3.7624999999999993,0.0,WR
Randall Cobb,NYJ,36.5,71.7,26.9,-5.6625,-6.262499999999999,-3.4624999999999995,0.0,WR
Cole Beasley,NYG,36.2,91.0,13.2,-5.6812499999999995,-7.1187499999999995,-2.2562499999999996,0.0,WR
Cedrick Wilson Jr.,MIA,35.8,56.2,33.2,-5.70625,-5.8687499999999995,-4.4312499999999995,0.0,WR
Cade Johnson,SEA,35.0,51.6,51.6,-5.75625,-4.71875,-4.71875,0.0,WR
Jalen Guyton,LAC,34.3,58.9,15.0,-5.8,-7.00625,-4.262499999999999,0.0,WR
Devin Duvernay,BAL,33.6,69.5,11.5,-5.84375,-7.225,-3.5999999999999996,0.0,WR
Kyle Philips,TEN,31.5,53.4,23.1,-5.975,-6.5,-4.606249999999999,0.0,WR
Justin Watson,KC,30.8,64.3,21.1,-6.01875,-6.625,-3.925,0.0,WR
David Bell,CLE,30.6,60.7,24.9,-6.03125,-6.387499999999999,-4.1499999999999995,0.0,WR
Cody Chrest,GB,29.4,42.5,42.5,-6.106249999999999,-5.2875,-5.2875,0.0,WR
Trey Palmer,TB,28.8,34.6,31.8,-6.14375,-5.95625,-5.78125,0.0,WR
Jamal Agnew,JAC,28.7,72.4,22.6,-6.1499999999999995,-6.53125,-3.4187499999999993,0.0,WR
Dyami Brown,WAS,27.4,40.2,18.6,-6.231249999999999,-6.78125,-5.4312499999999995,0.0,WR
Trent Sherfield,BUF,26.7,59.5,14.7,-6.2749999999999995,-7.0249999999999995,-4.225,0.0,WR
Lynn Bowden Jr.,NO,26.3,38.6,38.6,-6.3,-5.53125,-5.53125,0.0,WR
Tre Nixon,NE,24.8,34.9,34.9,-6.39375,-5.762499999999999,-5.762499999999999,0.0,WR
Zach Pascal,ARI,24.4,37.7,18.9,-6.418749999999999,-6.762499999999999,-5.5874999999999995,0.0,WR
KhaDarel Hodge,ATL,23.8,70.9,10.3,-6.45625,-7.3,-3.5124999999999993,0.0,WR
Steven Sims Jr.,HOU,23.5,34.0,19.5,-6.475,-6.725,-5.81875,0.0,WR
Dee Eskridge,SEA,23.0,39.6,13.5,-6.50625,-7.1,-5.46875,0.0,WR
Calvin Austin III,PIT,22.8,35.9,23.5,-6.51875,-6.475,-5.699999999999999,0.0,WR
Trenton Irwin,CIN,22.4,28.2,21.1,-6.543749999999999,-6.625,-6.1812499999999995,0.0,WR
Greg Ward,PHI,21.9,31.9,31.9,-6.574999999999999,-5.949999999999999,-5.949999999999999,0.0,WR
Shi Smith,CAR,20.6,38.2,16.9,-6.65625,-6.887499999999999,-5.5562499999999995,0.0,WR
David Moore,TB,20.2,39.7,13.2,-6.6812499999999995,-7.1187499999999995,-5.4624999999999995,0.0,WR
Kendall Hinton,DEN,19.3,41.9,13.3,-6.7375,-7.1125,-5.324999999999999,0.0,WR
Andre Baccellia,ARI,18.7,18.5,18.5,-6.7749999999999995,-6.7875,-6.7875,0.0,WR
Brandon Powell,MIN,18.1,43.9,12.1,-6.8125,-7.1875,-5.199999999999999,0.0,WR
Tre Tucker,LV,18.1,34.2,16.0,-6.8125,-6.94375,-5.8062499999999995,0.0,WR
DeAndre Carter,LV,17.7,43.2,9.2,-6.8374999999999995,-7.3687499999999995,-5.2437499999999995,0.0,WR
Phillip Dorsett II,LV,17.5,49.3,8.7,-6.85,-7.3999999999999995,-4.8625,0.0,WR
Damiere Byrd,CAR,17.5,20.4,19.2,-6.85,-6.7437499999999995,-6.668749999999999,0.0,WR
Deven Thompkins,TB,16.8,35.4,8.3,-6.89375,-7.425,-5.731249999999999,0.0,WR
Nelson Agholor,BAL,16.8,51.2,6.9,-6.89375,-7.512499999999999,-4.7437499999999995,0.0,WR
Equanimeous St. Brown,CHI,16.5,42.8,7.4,-6.9125,-7.481249999999999,-5.26875,0.0,WR
Jalen Virgil,DEN,16.2,15.9,15.9,-6.9312499999999995,-6.949999999999999,-6.949999999999999,0.0,WR
Ashton Dulin,IND,15.6,21.3,11.2,-6.96875,-7.2437499999999995,-6.6125,0.0,WR
Scott Miller,ATL,15.3,31.8,9.8,-6.9875,-7.33125,-5.95625,0.0,WR
Velus Jones Jr.,CHI,15.3,26.8,9.7,-6.9875,-7.3374999999999995,-6.26875,0.0,WR
Jamison Crowder,NYG,15.1,37.4,6.1,-7.0,-7.5625,-5.606249999999999,0.0,WR
Jalen Nailor,MIN,14.9,34.6,9.8,-7.012499999999999,-7.33125,-5.78125,0.0,WR
Denzel Mims,DET,14.5,18.4,14.5,-7.0375,-7.0375,-6.793749999999999,0.0,WR
Jalen Reagor,MIN,14.4,18.2,15.7,-7.043749999999999,-6.9624999999999995,-6.8062499999999995,0.0,WR
Cody Thompson,SEA,14.4,14.3,14.3,-7.043749999999999,-7.05,-7.05,0.0,WR
Bryan Edwards,NO,14.3,27.9,10.7,-7.05,-7.2749999999999995,-6.199999999999999,0.0,WR
Tre'Quan Smith,NO,14.2,26.1,8.5,-7.0562499999999995,-7.4125,-6.3125,0.0,WR
Jalen Tolbert,DAL,13.7,32.5,7.7,-7.0874999999999995,-7.4624999999999995,-5.9125,0.0,WR
Kaylon Geiger Sr.,TB,13.4,18.9,18.9,-7.106249999999999,-6.762499999999999,-6.762499999999999,0.0,WR
Deonte Harty,BUF,12.6,40.4,5.4,-7.15625,-7.606249999999999,-5.418749999999999,0.0,WR
Dontayvion Wicks,GB,12.4,18.8,16.8,-7.168749999999999,-6.89375,-6.76875,0.0,WR
Jakeem Grant Sr.,CLE,12.2,24.1,6.8,-7.1812499999999995,-7.51875,-6.4375,0.0,WR
Montrell Washington,DEN,12.2,13.9,12.8,-7.1812499999999995,-7.14375,-7.074999999999999,0.0,WR
Simi Fehoko,DAL,11.9,22.7,8.8,-7.199999999999999,-7.39375,-6.5249999999999995,0.0,WR
Mike Strachan,IND,11.7,11.4,11.4,-7.2124999999999995,-7.231249999999999,-7.231249999999999,0.0,WR
Dante Pettis,CHI,11.5,30.7,7.2,-7.225,-7.4937499999999995,-6.0249999999999995,0.0,WR
Byron Pringle,WAS,11.0,14.0,10.6,-7.25625,-7.28125,-7.06875,0.0,WR
Lance McCutcheon,LAR,9.9,12.5,8.2,-7.324999999999999,-7.4312499999999995,-7.1625,0.0,WR
Darrius Shepherd,LAC,9.9,14.6,14.6,-7.324999999999999,-7.03125,-7.03125,0.0,WR
Kevin Austin Jr.,JAC,9.8,14.2,14.2,-7.33125,-7.0562499999999995,-7.0562499999999995,0.0,WR
Ray-Ray McCloud III,SF,9.8,16.5,8.4,-7.33125,-7.418749999999999,-6.9125,0.0,WR
Gunner Olszewski,PIT,8.6,12.8,6.2,-7.40625,-7.5562499999999995,-7.14375,0.0,WR
Maurice Alexander,DET,8.6,8.3,8.3,-7.40625,-7.425,-7.425,0.0,WR
River Cracraft,MIA,8.4,19.8,4.1,-7.418749999999999,-7.6875,-6.70625,0.0,WR
Trinity Benson,DET,8.4,8.1,8.1,-7.418749999999999,-7.4375,-7.4375,0.0,WR
Isaiah Coulter,BUF,8.2,7.8,7.8,-7.4312499999999995,-7.45625,-7.45625,0.0,WR
Dezmon Patmon,BUF,8.2,7.8,7.8,-7.4312499999999995,-7.45625,-7.45625,0.0,WR
Stanley Morgan Jr.,CIN,8.1,7.8,7.8,-7.4375,-7.45625,-7.45625,0.0,WR
Easop Winston Jr.,SEA,8.1,12.6,7.1,-7.4375,-7.5,-7.15625,0.0,WR
Dennis Houston,DAL,8.0,7.6,7.6,-7.44375,-7.46875,-7.46875,0.0,WR
Matthew Slater,NE,7.9,10.7,6.4,-7.449999999999999,-7.543749999999999,-7.2749999999999995,0.0,WR
Seth Williams,JAC,7.9,8.0,8.0,-7.449999999999999,-7.44375,-7.44375,0.0,WR
KeeSean Johnson,BUF,7.8,7.4,7.4,-7.45625,-7.481249999999999,-7.481249999999999,0.0,WR
Jacob Harris,JAC,7.8,7.9,7.9,-7.45625,-7.449999999999999,-7.449999999999999,0.0,WR
Joe Reed,CHI,7.6,12.0,4.9,-7.46875,-7.637499999999999,-7.19375,0.0,WR
Andy Isabella,BUF,7.5,8.5,7.4,-7.475,-7.481249999999999,-7.4125,0.0,WR
Brandon Johnson,DEN,7.3,10.8,7.3,-7.4875,-7.4875,-7.26875,0.0,WR
KaVontae Turpin,DAL,7.2,13.7,5.4,-7.4937499999999995,-7.606249999999999,-7.0874999999999995,0.0,WR
Erik Ezukanma,MIA,7.1,7.3,7.3,-7.5,-7.4875,-7.4875,0.0,WR
Jaelon Darden,CLE,7.0,10.4,6.0,-7.50625,-7.56875,-7.293749999999999,0.0,WR
C.J. Saunders,CAR,6.8,6.9,6.9,-7.51875,-7.512499999999999,-7.512499999999999,0.0,WR
Dez Fitzpatrick,PIT,6.7,6.7,6.7,-7.5249999999999995,-7.5249999999999995,-7.5249999999999995,0.0,WR
Keke Coutee,NO,6.6,6.6,6.6,-7.53125,-7.53125,-7.53125,0.0,WR
Cody White,PIT,6.6,6.7,6.7,-7.53125,-7.5249999999999995,-7.5249999999999995,0.0,WR
Anthony Schwartz,CLE,6.6,8.3,6.4,-7.53125,-7.543749999999999,-7.425,0.0,WR
Keelan Cole Sr.,LV,6.6,6.7,6.7,-7.53125,-7.5249999999999995,-7.5249999999999995,0.0,WR
James Proche II,BAL,6.5,9.3,5.7,-7.5375,-7.5874999999999995,-7.3625,0.0,WR
Michael Woods II,CLE,6.4,6.4,6.4,-7.543749999999999,-7.543749999999999,-7.543749999999999,0.0,WR
Danny Gray,SF,6.4,15.2,3.8,-7.543749999999999,-7.70625,-6.9937499999999995,0.0,WR
Mason Kinsey,TEN,6.4,6.4,6.4,-7.543749999999999,-7.543749999999999,-7.543749999999999,0.0,WR
Racey McMath,TEN,6.3,6.3,6.3,-7.55,-7.55,-7.55,0.0,WR
Dax Milne,WAS,6.3,6.4,6.4,-7.55,-7.543749999999999,-7.543749999999999,0.0,WR
Trent Taylor,CIN,6.2,6.5,6.4,-7.5562499999999995,-7.543749999999999,-7.5375,0.0,WR
Chris Conley,SF,6.2,6.4,6.4,-7.5562499999999995,-7.543749999999999,-7.543749999999999,0.0,WR
Cam Sims,LV,6.1,7.0,6.8,-7.5625,-7.51875,-7.50625,0.0,WR
Tylan Wallace,BAL,6.1,8.7,6.2,-7.5625,-7.5562499999999995,-7.3999999999999995,0.0,WR
Malik Turner,IND,6.0,6.0,6.0,-7.56875,-7.56875,-7.56875,0.0,WR
Tim Jones,JAC,5.8,7.2,5.7,-7.58125,-7.5874999999999995,-7.4937499999999995,0.0,WR
Vyncint Smith,IND,5.8,5.7,5.7,-7.58125,-7.5874999999999995,-7.5874999999999995,0.0,WR
Josh Ali,ATL,5.7,5.8,5.8,-7.5874999999999995,-7.58125,-7.58125,0.0,WR
Dareke Young,SEA,5.6,8.4,8.4,-7.59375,-7.418749999999999,-7.418749999999999,0.0,WR
Frank Darby,ATL,5.4,6.3,5.3,-7.606249999999999,-7.6125,-7.55,0.0,WR
Jalen Camp,HOU,5.3,6.0,5.3,-7.6125,-7.6125,-7.56875,0.0,WR
Daurice Fountain,CHI,5.1,5.1,5.1,-7.625,-7.625,-7.625,0.0,WR
Nsimba Webster,CHI,5.1,5.0,5.0,-7.625,-7.63125,-7.63125,0.0,WR
Keith Kirkwood,NO,4.8,6.3,4.7,-7.64375,-7.6499999999999995,-7.55,0.0,WR
Austin Trammell,LAR,4.7,6.4,3.8,-7.6499999999999995,-7.70625,-7.543749999999999,0.0,WR
James Washington,NO,4.4,6.2,3.9,-7.668749999999999,-7.699999999999999,-7.5562499999999995,0.0,WR
Alex Erickson,NYJ,4.4,6.3,3.1,-7.668749999999999,-7.75,-7.55,0.0,WR
Miles Boykin,PIT,4.3,6.1,2.7,-7.675,-7.7749999999999995,-7.5625,0.0,WR
Ty Scott,KC,4.3,6.3,6.3,-7.675,-7.55,-7.55,0.0,WR
Kawaan Baker,NO,3.8,3.4,3.4,-7.70625,-7.731249999999999,-7.731249999999999,0.0,WR
Breshad Perriman,IND,2.8,3.8,3.8,-7.76875,-7.70625,-7.70625,0.0,WR
Ronnie Bell,SF,2.2,3.1,3.1,-7.8062499999999995,-7.75,-7.75,0.0,WR
Jason Brownlee,NYJ,1.9,2.7,2.7,-7.824999999999999,-7.7749999999999995,-7.7749999999999995,0.0,WR
Taylor Grimes,DEN,0.8,1.0,1.0,-7.89375,-7.88125,-7.88125,0.0,WR
Britain Covey,PHI,0.2,0.2,0.2,-7.9312499999999995,-7.9312499999999995,-7.9312499999999995,0.0,WR
Justin Shorter,BUF,0.0,0.0,0.0,-7.94375,-7.94375,-7.94375,0.0,WR
Puka Nacua,LAR,0.0,0.0,0.0,-7.94375,-7.94375,-7.94375,0.0,WR
Andrei Iosivas,CIN,0.0,0.0,0.0,-7.94375,-7.94375,-7.94375,0.0,WR
Cedric Tillman,CLE,0.0,0.0,0.0,-7.94375,-7.94375,-7.94375,0.0,WR
Bryce Ford-Wheaton,NYG,0.0,0.0,0.0,-7.94375,-7.94375,-7.94375,0.0,WR
Quintez Cephus,DET,0.0,0.0,0.0,-7.94375,-7.94375,-7.94375,0.0,WR
Derius Davis,LAC,0.0,0.0,0.0,-7.94375,-7.94375,-7.94375,0.0,WR
A.T. Perry,NO,0.0,0.0,0.0,-7.94375,-7.94375,-7.94375,0.0,WR
Xavier Hutchinson,HOU,0.0,0.0,0.0,-7.94375,-7.94375,-7.94375,0.0,WR
Kendric Pryor,JAC,0.0,0.0,0.0,-7.94375,-7.94375,-7.94375,0.0,WR
Tim Patrick,DEN,0.0,0.0,0.0,-7.94375,-7.94375,-7.94375,0.0,WR
Demetric Felton Jr.,CLE,0.0,0.0,0.0,-7.94375,-7.94375,-7.94375,0.0,WR
Demario Douglas,NE,0.0,0.0,0.0,-7.94375,-7.94375,-7.94375,0.0,WR
Kayshon Boutte,NE,0.0,0.0,0.0,-7.94375,-7.94375,-7.94375,0.0,WR
Parker Washington,JAC,0.0,0.0,0.0,-7.94375,-7.94375,-7.94375,0.0,WR
N'Keal Harry,MIN,0.0,0.0,0.0,-7.94375,-7.94375,-7.94375,0.0,WR
Tyler Scott,CHI,0.0,0.0,0.0,-7.94375,-7.94375,-7.94375,0.0,WR
Robbie Chosen,MIA,0.0,0.0,0.0,-7.94375,-7.94375,-7.94375,0.0,WR
Justyn Ross,KC,0.0,0.0,0.0,-7.94375,-7.94375,-7.94375,0.0,WR
Travis Kelce,KC,234.7,346.9,219.4,7.9937499999999995,7.0375000000000005,15.006249999999998,67.0,TE
Mark Andrews,BAL,164.7,235.5,146.5,3.6187499999999995,2.48125,8.04375,52.0,TE
T.J. Hockenson,MIN,157.8,233.6,141.2,3.187500000000001,2.1499999999999995,7.925,39.0,TE
