Player,Team,FPTS,High_FPTS,Low_FPTS,VAL,F,C,PS,Position
Darrynton Evans,BUF,14.6,19.1,13.4,-6.325,-6.3999999999999995,-6.043749999999999,0.0,RB
C.J. Ham,MIN,13.4,23.5,14.0,-6.3999999999999995,-6.3625,-5.76875,0.0,RB
Larry Rountree III,LAC,12.5,9.3,9.3,-6.45625,-6.65625,-6.65625,0.0,RB
Zander Horvath,LAC,12.1,22.9,8.3,-6.48125,-6.71875,-5.80625,0.0,RB
Julius Chestnut,TEN,12.1,15.5,9.4,-6.48125,-6.6499999999999995,-6.26875,0.0,RB
Trey Sermon,PHI,12.1,21.7,8.5,-6.48125,-6.70625,-5.88125,0.0,RB
Patrick Ricard,BAL,11.4,24.2,9.4,-6.5249999999999995,-6.6499999999999995,-5.725,0.0,RB
Trestan Ebner,CHI,10.9,19.5,7.7,-6.5562499999999995,-6.75625,-6.01875,0.0,RB
La'Mical Perine,KC,10.9,10.5,10.5,-6.5562499999999995,-6.58125,-6.58125,0.0,RB
Godwin Igwebuike,ATL,10.6,16.6,16.6,-6.575,-6.199999999999999,-6.199999999999999,0.0,RB
Jermar Jefferson,DET,10.4,10.0,10.0,-6.5874999999999995,-6.6125,-6.6125,0.0,RB
Qadree Ollison,JAC,9.3,9.2,9.2,-6.65625,-6.6625,-6.6625,0.0,RB
Jason Cabinda,DET,9.1,12.3,9.9,-6.66875,-6.6187499999999995,-6.46875,0.0,RB
Giovanni Ricci,CAR,9.0,8.9,8.9,-6.675,-6.6812499999999995,-6.6812499999999995,0.0,RB
Spencer Brown,CAR,8.9,8.8,8.8,-6.6812499999999995,-6.6875,-6.6875,0.0,RB
Patrick Laird,TB,8.9,8.6,8.6,-6.6812499999999995,-6.7,-6.7,0.0,RB
Ronnie Rivers,LAR,8.6,8.6,8.6,-6.7,-6.7,-6.7,0.0,RB
Nate McCrary,GB,8.6,8.5,8.5,-6.7,-6.70625,-6.70625,0.0,RB
Jonathan Ward,TEN,8.3,8.3,8.3,-6.71875,-6.71875,-6.71875,0.0,RB
Gerrid Doaks,HOU,8.3,8.3,8.3,-6.71875,-6.71875,-6.71875,0.0,RB
Avery Williams,ATL,8.3,8.1,8.1,-6.71875,-6.73125,-6.73125,0.0,RB
