Player,Team,FPTS,High_FPTS,Low_FPTS,VAL,F,C,PS,Position
Mac Jones,NE,223.0,250.6,170.0,-0.07499999999999929,-3.3874999999999993,1.6500000000000004,0.0,QB
Kyler Murray,ARI,220.4,267.0,168.3,-0.23749999999999893,-3.4937499999999986,2.6750000000000007,0.0,QB
Sam Howell,WAS,210.4,247.2,148.3,-0.8624999999999989,-4.743749999999999,1.4375,0.0,QB
Desmond Ridder,ATL,198.3,220.0,163.8,-1.6187499999999986,-3.7749999999999986,-0.2624999999999993,0.0,QB
Baker Mayfield,TB,193.4,241.0,139.4,-1.924999999999999,-5.299999999999999,1.0500000000000007,0.0,QB
Kyle Trask,TB,75.4,72.0,42.0,-9.299999999999999,-11.3875,-9.5125,0.0,QB
Jacoby Brissett,WAS,71.3,116.9,6.0,-9.556249999999999,-13.6375,-6.706249999999999,0.0,QB
Colt McCoy,ARI,61.6,111.1,13.0,-10.1625,-13.2,-7.06875,0.0,QB
Will Levis,TEN,58.8,84.1,6.0,-10.337499999999999,-13.6375,-8.75625,0.0,QB
Trey Lance,SF,53.0,111.6,0.0,-10.7,-14.0125,-7.0375,0.0,QB
Brian Hoyer,LV,47.1,75.8,16.2,-11.06875,-13.0,-9.274999999999999,0.0,QB
Taylor Heinicke,ATL,40.9,45.9,13.0,-11.456249999999999,-13.2,-11.143749999999999,0.0,QB
Gardner Minshew II,IND,40.2,81.8,5.0,-11.5,-13.7,-8.899999999999999,0.0,QB
Sam Darnold,SF,34.3,71.4,2.5,-11.868749999999999,-13.85625,-9.549999999999999,0.0,QB
Mike White,MIA,31.9,35.5,18.0,-12.018749999999999,-12.8875,-11.79375,0.0,QB
Clayton Tune,ARI,29.9,25.2,25.2,-12.143749999999999,-12.4375,-12.4375,0.0,QB
Bailey Zappe,NE,29.3,30.4,4.0,-12.181249999999999,-13.7625,-12.112499999999999,0.0,QB
Davis Mills,HOU,26.4,39.7,7.0,-12.362499999999999,-13.575,-11.53125,0.0,QB
Tyrod Taylor,NYG,24.9,24.7,9.0,-12.456249999999999,-13.45,-12.46875,0.0,QB
Andy Dalton,CAR,23.4,23.8,7.0,-12.549999999999999,-13.575,-12.524999999999999,0.0,QB
Tyler Huntley,BAL,23.2,27.2,7.0,-12.5625,-13.575,-12.3125,0.0,QB
Marcus Mariota,PHI,22.1,20.4,8.5,-12.63125,-13.48125,-12.737499999999999,0.0,QB
Brett Rypien,LAR,21.2,30.0,5.4,-12.6875,-13.674999999999999,-12.1375,0.0,QB
Sean Clifford,GB,20.7,27.2,6.0,-12.71875,-13.6375,-12.3125,0.0,QB
Mitch Trubisky,PIT,20.5,19.0,7.0,-12.73125,-13.575,-12.825,0.0,QB
Hendon Hooker,DET,19.9,16.2,16.2,-12.768749999999999,-13.0,-13.0,0.0,QB
P.J. Walker,CHI,19.4,15.3,8.4,-12.799999999999999,-13.487499999999999,-13.056249999999999,0.0,QB
Teddy Bridgewater,DET,19.3,26.0,9.0,-12.806249999999999,-13.45,-12.3875,0.0,QB
Easton Stick,LAC,19.3,18.6,18.6,-12.806249999999999,-12.85,-12.85,0.0,QB
Jameis Winston,NO,19.2,28.9,9.0,-12.8125,-13.45,-12.206249999999999,0.0,QB
Trevor Siemian,CIN,19.1,23.0,8.7,-12.81875,-13.46875,-12.575,0.0,QB
Blaine Gabbert,KC,18.9,27.3,8.0,-12.831249999999999,-13.5125,-12.306249999999999,0.0,QB
Nick Mullens,MIN,18.7,26.8,4.0,-12.84375,-13.7625,-12.337499999999999,0.0,QB
Zach Wilson,NYJ,18.4,20.4,16.5,-12.862499999999999,-12.98125,-12.737499999999999,0.0,QB
Jarrett Stidham,DEN,18.3,22.1,9.0,-12.868749999999999,-13.45,-12.63125,0.0,QB
Joshua Dobbs,CLE,17.9,22.9,7.0,-12.893749999999999,-13.575,-12.581249999999999,0.0,QB
Drew Lock,SEA,17.5,21.4,7.0,-12.91875,-13.575,-12.674999999999999,0.0,QB
C.J. Beathard,JAC,17.2,25.0,6.0,-12.9375,-13.6375,-12.45,0.0,QB
Stetson Bennett,LAR,17.0,21.6,2.1,-12.95,-13.88125,-12.6625,0.0,QB
Cooper Rush,DAL,16.1,19.7,6.0,-13.00625,-13.6375,-12.78125,0.0,QB
David Blough,ARI,15.6,18.0,5.4,-13.0375,-13.674999999999999,-12.8875,0.0,QB
Kyle Allen,BUF,15.0,13.6,6.0,-13.075,-13.6375,-13.1625,0.0,QB
Matt Corral,CAR,13.5,10.8,10.8,-13.16875,-13.337499999999999,-13.337499999999999,0.0,QB
Malik Willis,TEN,12.9,21.6,1.0,-13.206249999999999,-13.95,-12.6625,0.0,QB
Aidan O'Connell,LV,12.5,16.2,7.6,-13.23125,-13.5375,-13.0,0.0,QB
Dorian Thompson-Robinson,CLE,12.5,12.6,8.0,-13.23125,-13.5125,-13.225,0.0,QB
Matt Barkley,BUF,12.3,7.9,7.9,-13.243749999999999,-13.518749999999999,-13.518749999999999,0.0,QB
Jaren Hall,MIN,11.7,10.8,8.0,-13.28125,-13.5125,-13.337499999999999,0.0,QB
Max Duggan,LAC,10.1,8.0,8.0,-13.38125,-13.5125,-13.5125,0.0,QB
Nate Sudfeld,DET,10.0,9.7,9.7,-13.3875,-13.40625,-13.40625,0.0,QB
Jake Haener,NO,9.1,8.0,8.0,-13.44375,-13.5125,-13.5125,0.0,QB
Skylar Thompson,MIA,8.2,9.0,1.8,-13.5,-13.899999999999999,-13.45,0.0,QB
Case Keenum,HOU,7.3,10.2,1.8,-13.556249999999999,-13.899999999999999,-13.375,0.0,QB
Tanner McKee,PHI,5.5,8.0,1.8,-13.66875,-13.899999999999999,-13.5125,0.0,QB
Tommy DeVito,NYG,1.3,1.3,1.3,-13.931249999999999,-13.931249999999999,-13.931249999999999,0.0,QB
Shane Buechele,KC,1.0,1.0,1.0,-13.95,-13.95,-13.95,0.0,QB
Mason Rudolph,PIT,0.8,0.8,0.8,-13.962499999999999,-13.962499999999999,-13.962499999999999,0.0,QB
Will Grier,DAL,0.4,0.4,0.4,-13.987499999999999,-13.987499999999999,-13.987499999999999,0.0,QB
Josh Johnson,BAL,0.0,0.6,0.6,-14.0125,-13.975,-13.975,0.0,QB
Christian McCaffrey,SF,265.5,360.1,233.9,8.51875,6.543750000000001,14.431250000000002,94.0,RB
Austin Ekeler,LAC,259.0,352.9,246.1,8.1125,7.30625,13.98125,87.0,RB
Bijan Robinson,ATL,235.0,267.1,210.6,6.612500000000001,5.0875,8.618750000000002,82.0,RB
Saquon Barkley,NYG,232.2,287.7,198.7,6.4375,4.34375,9.90625,77.0,RB
Derrick Henry,TEN,231.4,292.4,183.0,6.387500000000001,3.3625000000000007,10.2,73.0,RB
Nick Chubb,CLE,231.4,278.6,180.8,6.387500000000001,3.2250000000000014,9.337500000000002,68.0,RB
Josh Jacobs,LV,229.6,304.2,188.8,6.275,3.7250000000000014,10.9375,63.0,RB
Tony Pollard,DAL,225.7,274.4,184.9,6.03125,3.481250000000001,9.075,58.0,RB
Joe Mixon,CIN,216.2,317.4,175.6,5.4375,2.9000000000000004,11.7625,54.0,RB
Jonathan Taylor,IND,215.8,251.9,185.4,5.412500000000001,3.512500000000001,7.668750000000001,50.0,RB
Rhamondre Stevenson,NE,215.1,311.1,170.1,5.36875,2.5562500000000004,11.368750000000002,46.0,RB
Breece Hall,NYJ,206.4,257.8,166.7,4.825000000000001,2.34375,8.037500000000001,42.0,RB
Aaron Jones,GB,205.8,285.7,170.6,4.787500000000001,2.5875000000000004,9.78125,39.0,RB
Najee Harris,PIT,200.1,240.2,158.2,4.43125,1.8125,6.9375,35.0,RB
Travis Etienne Jr.,JAC,192.9,233.3,153.7,3.981250000000001,1.53125,6.506250000000001,32.0,RB
Alexander Mattison,MIN,190.2,246.0,157.2,3.8125,1.75,7.300000000000001,29.0,RB
James Conner,ARI,189.5,252.4,160.8,3.7687500000000007,1.9750000000000014,7.700000000000001,26.0,RB
Kenneth Walker III,SEA,185.8,218.6,147.7,3.5375000000000014,1.15625,5.5875,24.0,RB
Dameon Pierce,HOU,183.4,220.8,166.4,3.387500000000001,2.325000000000001,5.725000000000001,21.0,RB
Jahmyr Gibbs,DET,182.7,220.0,152.0,3.34375,1.4250000000000007,5.675000000000001,19.0,RB
Rachaad White,TB,174.9,242.7,123.1,2.856250000000001,-0.38124999999999964,7.09375,16.0,RB
Miles Sanders,CAR,174.0,205.0,134.5,2.8000000000000007,0.3312500000000007,4.737500000000001,14.0,RB
Isiah Pacheco,KC,170.1,222.0,129.7,2.5562500000000004,0.03125,5.800000000000001,12.0,RB
Javonte Williams,DEN,169.3,239.1,135.1,2.5062500000000014,0.36875000000000036,6.86875,10.0,RB
David Montgomery,DET,169.0,198.7,139.3,2.4875000000000007,0.6312500000000014,4.34375,9.0,RB
Cam Akers,LAR,168.8,199.1,123.2,2.4750000000000014,-0.3749999999999991,4.36875,7.0,RB
J.K. Dobbins,BAL,166.8,185.0,143.6,2.3500000000000014,0.9000000000000004,3.4875000000000007,5.0,RB
James Cook,BUF,159.6,216.3,126.1,1.9000000000000004,-0.19374999999999964,5.443750000000001,3.0,RB
Alvin Kamara,NO,155.7,217.3,123.6,1.65625,-0.34999999999999964,5.506250000000001,2.0,RB
D'Andre Swift,PHI,144.8,212.3,125.5,0.9750000000000014,-0.2312499999999993,5.193750000000001,1.0,RB
AJ Dillon,GB,143.5,180.3,117.4,0.8937500000000007,-0.7374999999999989,3.1937500000000014,1.0,RB
Brian Robinson Jr.,WAS,141.0,186.1,125.5,0.7375000000000007,-0.2312499999999993,3.5562500000000004,0.0,RB
Antonio Gibson,WAS,132.1,177.4,112.4,0.18125000000000036,-1.049999999999999,3.012500000000001,-0.0,RB
Khalil Herbert,CHI,129.2,166.0,107.7,0.0,-1.3437499999999991,2.3000000000000007,-0.0,RB
Samaje Perine,DEN,122.5,141.5,108.3,-0.4187499999999993,-1.3062499999999995,0.7687500000000007,0.0,RB
Jeff Wilson Jr.,MIA,122.1,195.1,84.0,-0.44374999999999964,-2.8249999999999993,4.11875,0.0,RB
Jamaal Williams,NO,118.4,141.1,103.7,-0.6749999999999989,-1.5937499999999991,0.7437500000000004,0.0,RB
Rashaad Penny,PHI,113.2,131.1,101.5,-0.9999999999999991,-1.7312499999999993,0.11875000000000036,0.0,RB
Elijah Mitchell,SF,110.1,131.2,98.4,-1.1937499999999996,-1.924999999999999,0.125,0.0,RB
Tyler Allgeier,ATL,108.3,137.9,94.9,-1.3062499999999995,-2.143749999999999,0.5437500000000011,0.0,RB
Raheem Mostert,MIA,107.4,129.7,90.5,-1.362499999999999,-2.4187499999999993,0.03125,0.0,RB
Damien Harris,BUF,102.5,127.7,87.0,-1.6687499999999993,-2.6374999999999993,-0.09374999999999911,0.0,RB
Devin Singletary,HOU,101.8,136.9,81.9,-1.7124999999999995,-2.956249999999999,0.48125000000000107,0.0,RB
Zach Charbonnet,SEA,101.5,135.5,56.5,-1.7312499999999993,-4.543749999999999,0.3937500000000007,0.0,RB
D'Onta Foreman,CHI,97.9,135.5,79.5,-1.956249999999999,-3.1062499999999993,0.3937500000000007,0.0,RB
Jerick McKinnon,KC,97.5,130.1,69.9,-1.9812499999999993,-3.706249999999999,0.056250000000000355,0.0,RB
Jaylen Warren,PIT,96.8,119.8,72.8,-2.0249999999999995,-3.5249999999999995,-0.5874999999999995,0.0,RB
Chuba Hubbard,CAR,96.2,160.7,74.7,-2.062499999999999,-3.406249999999999,1.96875,0.0,RB
De'Von Achane,MIA,94.9,131.4,88.4,-2.143749999999999,-2.549999999999999,0.13750000000000107,0.0,RB
Kenneth Gainwell,PHI,93.3,107.9,81.0,-2.2437499999999995,-3.0124999999999993,-1.331249999999999,0.0,RB
Tank Bigsby,JAC,85.1,107.9,73.1,-2.7562499999999996,-3.5062499999999996,-1.331249999999999,0.0,RB
Chase Edmonds,TB,83.4,123.5,59.1,-2.862499999999999,-4.38125,-0.3562499999999993,0.0,RB
Gus Edwards,BAL,81.8,91.6,62.1,-2.9624999999999995,-4.19375,-2.3499999999999996,0.0,RB
Roschon Johnson,CHI,75.3,96.2,67.6,-3.3687499999999995,-3.8499999999999996,-2.062499999999999,0.0,RB
Cordarrelle Patterson,ATL,74.6,89.5,70.6,-3.4124999999999996,-3.6624999999999996,-2.4812499999999993,0.0,RB
Joshua Kelley,LAC,69.4,100.2,40.8,-3.737499999999999,-5.5249999999999995,-1.8124999999999991,0.0,RB
Michael Carter,NYJ,69.3,107.7,45.2,-3.7437499999999995,-5.249999999999999,-1.3437499999999991,0.0,RB
Tyjae Spears,TEN,68.5,86.9,63.2,-3.7937499999999993,-4.124999999999999,-2.643749999999999,0.0,RB
Clyde Edwards-Helaire,KC,68.3,92.7,41.3,-3.8062499999999995,-5.4937499999999995,-2.281249999999999,0.0,RB
Zonovan Knight,NYJ,66.9,79.9,69.6,-3.893749999999999,-3.7249999999999996,-3.081249999999999,0.0,RB
Chase Brown,CIN,66.7,84.3,47.3,-3.906249999999999,-5.1187499999999995,-2.8062499999999995,0.0,RB
Kendre Miller,NO,64.4,103.6,53.0,-4.049999999999999,-4.762499999999999,-1.5999999999999996,0.0,RB
Jerome Ford,CLE,62.3,93.7,29.6,-4.1812499999999995,-6.225,-2.218749999999999,0.0,RB
Pierre Strong Jr.,NE,58.0,82.5,49.1,-4.449999999999999,-5.00625,-2.9187499999999993,0.0,RB
Keaontay Ingram,ARI,57.9,79.5,47.6,-4.456249999999999,-5.1,-3.1062499999999993,0.0,RB
Kyren Williams,LAR,57.7,77.4,37.2,-4.468749999999999,-5.749999999999999,-3.237499999999999,0.0,RB
Israel Abanikanda,NYJ,56.8,80.7,70.5,-4.5249999999999995,-3.6687499999999993,-3.031249999999999,0.0,RB
Ronald Jones II,DAL,56.1,63.5,43.2,-4.56875,-5.374999999999999,-4.106249999999999,0.0,RB
Latavius Murray,BUF,52.7,96.2,24.3,-4.781249999999999,-6.5562499999999995,-2.062499999999999,0.0,RB
Ty Chandler,MIN,52.2,71.9,9.4,-4.812499999999999,-7.487499999999999,-3.581249999999999,0.0,RB
Matt Breida,NYG,52.1,85.8,30.4,-4.81875,-6.174999999999999,-2.7124999999999995,0.0,RB
Malik Davis,DAL,49.2,68.8,16.1,-4.999999999999999,-7.06875,-3.7749999999999995,0.0,RB
Isaiah Spiller,LAC,48.7,73.1,39.7,-5.031249999999999,-5.593749999999999,-3.5062499999999996,0.0,RB
Zamir White,LV,48.3,86.8,82.5,-5.0562499999999995,-2.9187499999999993,-2.6499999999999995,0.0,RB
Kenyan Drake,IND,47.1,93.5,18.5,-5.13125,-6.918749999999999,-2.2312499999999993,0.0,RB
Zack Moss,IND,46.5,71.0,30.1,-5.168749999999999,-6.19375,-3.6374999999999993,0.0,RB
Corey Clement,ARI,45.4,73.9,24.8,-5.237499999999999,-6.5249999999999995,-3.456249999999999,0.0,RB
Zach Evans,LAR,44.3,74.9,35.5,-5.3062499999999995,-5.856249999999999,-3.393749999999999,0.0,RB
Deuce Vaughn,DAL,43.4,75.1,17.6,-5.362499999999999,-6.975,-3.3812499999999996,0.0,RB
JaMycal Hasty,JAC,41.8,71.9,16.8,-5.4624999999999995,-7.0249999999999995,-3.581249999999999,0.0,RB
Ty Montgomery,NE,41.7,61.3,22.6,-5.468749999999999,-6.6625,-4.2437499999999995,0.0,RB
Eric Gray,NYG,41.4,60.2,43.8,-5.487499999999999,-5.3374999999999995,-4.312499999999999,0.0,RB
Melvin Gordon III,BAL,39.2,97.4,18.7,-5.624999999999999,-6.906249999999999,-1.987499999999999,0.0,RB
Ameer Abdullah,LV,38.1,52.2,23.4,-5.69375,-6.612499999999999,-4.812499999999999,0.0,RB
DeeJay Dallas,SEA,37.1,75.6,36.3,-5.75625,-5.8062499999999995,-3.3499999999999996,0.0,RB
Royce Freeman,LAR,36.5,101.8,13.9,-5.793749999999999,-7.206249999999999,-1.7124999999999995,0.0,RB
Hassan Haskins,TEN,35.2,51.1,31.9,-5.874999999999999,-6.081249999999999,-4.88125,0.0,RB
Deon Jackson,IND,34.9,43.0,26.8,-5.893749999999999,-6.3999999999999995,-5.387499999999999,0.0,RB
Ke'Shawn Vaughn,TB,34.4,56.3,14.3,-5.924999999999999,-7.1812499999999995,-4.5562499999999995,0.0,RB
Jordan Mason,SF,33.1,61.5,11.3,-6.00625,-7.3687499999999995,-4.231249999999999,0.0,RB
Kevin Harris,NE,33.0,32.2,26.1,-6.012499999999999,-6.44375,-6.062499999999999,0.0,RB
Raheem Blackshear,CAR,32.9,45.5,18.2,-6.018749999999999,-6.937499999999999,-5.231249999999999,0.0,RB
Chris Rodriguez Jr.,WAS,31.7,50.3,17.2,-6.093749999999999,-6.999999999999999,-4.9312499999999995,0.0,RB
Trayveon Williams,CIN,31.4,37.5,5.9,-6.112499999999999,-7.706249999999999,-5.731249999999999,0.0,RB
Kene Nwangwu,MIN,31.3,32.6,24.0,-6.1187499999999995,-6.574999999999999,-6.0375,0.0,RB
Evan Hull,IND,30.3,53.0,15.6,-6.1812499999999995,-7.1,-4.762499999999999,0.0,RB
DeWayne McBride,MIN,27.9,53.9,17.5,-6.331249999999999,-6.981249999999999,-4.706249999999999,0.0,RB
Chris Evans,CIN,27.5,46.3,24.2,-6.356249999999999,-6.562499999999999,-5.1812499999999995,0.0,RB
Anthony McFarland Jr.,PIT,26.9,67.8,13.5,-6.393749999999999,-7.231249999999999,-3.8374999999999995,0.0,RB
Kyle Juszczyk,SF,26.6,36.1,25.2,-6.4125,-6.499999999999999,-5.81875,0.0,RB
Sean Tucker,TB,26.3,47.5,20.8,-6.4312499999999995,-6.7749999999999995,-5.106249999999999,0.0,RB
Travis Homer,CHI,26.3,54.2,11.6,-6.4312499999999995,-7.35,-4.687499999999999,0.0,RB
Lew Nichols III,GB,26.3,15.0,15.0,-6.4312499999999995,-7.137499999999999,-7.137499999999999,0.0,RB
Boston Scott,PHI,25.9,54.5,8.6,-6.456249999999999,-7.5375,-4.668749999999999,0.0,RB
Sincere McCormick,LV,25.5,15.0,15.0,-6.481249999999999,-7.137499999999999,-7.137499999999999,0.0,RB
Kenny McIntosh,SEA,24.3,32.6,14.0,-6.5562499999999995,-7.199999999999999,-6.0375,0.0,RB
Demetric Felton Jr.,CLE,23.7,57.2,13.1,-6.593749999999999,-7.25625,-4.499999999999999,0.0,RB
D'Ernest Johnson,JAC,23.4,53.4,9.4,-6.612499999999999,-7.487499999999999,-4.737499999999999,0.0,RB
James Robinson,NYG,23.3,46.2,11.7,-6.6187499999999995,-7.343749999999999,-5.187499999999999,0.0,RB
Dare Ogunbowale,HOU,22.5,49.1,10.9,-6.668749999999999,-7.393749999999999,-5.00625,0.0,RB
Gary Brightwell,NYG,21.1,35.9,9.7,-6.75625,-7.468749999999999,-5.831249999999999,0.0,RB
Tyler Badie,DEN,20.8,53.5,13.1,-6.7749999999999995,-7.25625,-4.731249999999999,0.0,RB
Patrick Taylor Jr.,GB,20.7,34.5,8.5,-6.781249999999999,-7.543749999999999,-5.918749999999999,0.0,RB
Damien Williams,LV,20.5,21.5,14.3,-6.793749999999999,-7.1812499999999995,-6.731249999999999,0.0,RB
Hunter Luepke,DAL,20.2,21.6,14.6,-6.812499999999999,-7.1625,-6.725,0.0,RB
J.J. Taylor,NE,20.0,49.1,9.4,-6.824999999999999,-7.487499999999999,-5.00625,0.0,RB
Jonathan Williams,WAS,19.8,35.2,4.3,-6.8374999999999995,-7.8062499999999995,-5.874999999999999,0.0,RB
Deneric Prince,KC,19.7,32.8,23.8,-6.843749999999999,-6.5874999999999995,-6.0249999999999995,0.0,RB
John Kelly Jr.,CLE,19.6,9.5,9.5,-6.85,-7.481249999999999,-7.481249999999999,0.0,RB
Darrynton Evans,BUF,19.0,19.1,19.1,-6.887499999999999,-6.88125,-6.88125,0.0,RB
Craig Reynolds,DET,19.0,26.3,5.1,-6.887499999999999,-7.75625,-6.4312499999999995,0.0,RB
Tony Jones Jr.,DEN,18.6,20.2,5.2,-6.9125,-7.749999999999999,-6.812499999999999,0.0,RB
Rico Dowdle,DAL,18.3,26.6,5.4,-6.9312499999999995,-7.737499999999999,-6.4125,0.0,RB
Snoop Conner,JAC,18.3,25.2,12.3,-6.9312499999999995,-7.3062499999999995,-6.499999999999999,0.0,RB
Salvon Ahmed,MIA,18.1,36.2,9.0,-6.94375,-7.512499999999999,-5.812499999999999,0.0,RB
Myles Gaskin,MIA,17.8,36.2,11.1,-6.9624999999999995,-7.38125,-5.812499999999999,0.0,RB
Tyrion Davis-Price,SF,17.8,42.6,3.2,-6.9624999999999995,-7.874999999999999,-5.4125,0.0,RB
Brandon Bolden,LV,17.8,19.6,11.7,-6.9624999999999995,-7.343749999999999,-6.85,0.0,RB
Mohamed Ibrahim,DET,17.5,19.2,19.2,-6.981249999999999,-6.874999999999999,-6.874999999999999,0.0,RB
Justice Hill,BAL,17.2,29.1,9.2,-6.999999999999999,-7.499999999999999,-6.25625,0.0,RB
Brittain Brown,LV,17.2,15.0,8.7,-6.999999999999999,-7.531249999999999,-7.137499999999999,0.0,RB
Reggie Gilliam,BUF,17.0,16.6,16.6,-7.012499999999999,-7.0375,-7.0375,0.0,RB
Kirk Merritt,NO,16.9,0.0,0.0,-7.018749999999999,-8.075,-8.075,0.0,RB
Alec Ingold,MIA,16.3,23.6,12.0,-7.0562499999999995,-7.324999999999999,-6.6,0.0,RB
Ty'Son Williams,ARI,15.0,15.8,6.5,-7.137499999999999,-7.668749999999999,-7.0874999999999995,0.0,RB
Zander Horvath,LAC,13.7,22.9,8.3,-7.218749999999999,-7.5562499999999995,-6.643749999999999,0.0,RB
C.J. Ham,MIN,12.8,23.5,10.6,-7.2749999999999995,-7.4125,-6.606249999999999,0.0,RB
Julius Chestnut,TEN,12.6,17.2,9.4,-7.2875,-7.487499999999999,-6.999999999999999,0.0,RB
Mike Boone,HOU,11.9,20.1,4.6,-7.331249999999999,-7.7875,-6.81875,0.0,RB
Patrick Ricard,BAL,11.4,24.2,9.4,-7.362499999999999,-7.487499999999999,-6.562499999999999,0.0,RB
Larry Rountree III,LAC,11.1,11.3,9.3,-7.38125,-7.4937499999999995,-7.3687499999999995,0.0,RB
La'Mical Perine,KC,10.9,10.5,10.5,-7.393749999999999,-7.418749999999999,-7.418749999999999,0.0,RB
Trey Sermon,PHI,10.9,18.1,8.5,-7.393749999999999,-7.543749999999999,-6.94375,0.0,RB
Damarea Crockett,NYJ,10.7,10.9,10.9,-7.406249999999999,-7.393749999999999,-7.393749999999999,0.0,RB
Godwin Igwebuike,ATL,10.6,16.6,16.6,-7.4125,-7.0375,-7.0375,0.0,RB
Jermar Jefferson,DET,10.4,10.0,10.0,-7.424999999999999,-7.449999999999999,-7.449999999999999,0.0,RB
Trestan Ebner,CHI,10.2,17.7,7.7,-7.437499999999999,-7.593749999999999,-6.968749999999999,0.0,RB
Jake Funk,IND,9.8,9.3,9.3,-7.4624999999999995,-7.4937499999999995,-7.4937499999999995,0.0,RB
Qadree Ollison,JAC,9.3,9.2,9.2,-7.4937499999999995,-7.499999999999999,-7.499999999999999,0.0,RB
Jason Cabinda,DET,9.1,12.3,9.9,-7.50625,-7.456249999999999,-7.3062499999999995,0.0,RB
Giovanni Ricci,CAR,9.0,8.9,8.9,-7.512499999999999,-7.518749999999999,-7.518749999999999,0.0,RB
Patrick Laird,TB,8.9,8.6,8.6,-7.518749999999999,-7.5375,-7.5375,0.0,RB
Spencer Brown,CAR,8.9,8.8,8.8,-7.518749999999999,-7.5249999999999995,-7.5249999999999995,0.0,RB
Nate McCrary,GB,8.6,8.5,8.5,-7.5375,-7.543749999999999,-7.543749999999999,0.0,RB
Ronnie Rivers,LAR,8.6,8.6,8.6,-7.5375,-7.5375,-7.5375,0.0,RB
Jonathan Ward,TEN,8.3,8.3,8.3,-7.5562499999999995,-7.5562499999999995,-7.5562499999999995,0.0,RB
Gerrid Doaks,HOU,8.3,8.3,8.3,-7.5562499999999995,-7.5562499999999995,-7.5562499999999995,0.0,RB
Avery Williams,ATL,8.3,8.1,8.1,-7.5562499999999995,-7.56875,-7.56875,0.0,RB
Jaret Patterson,WAS,8.0,10.7,6.2,-7.574999999999999,-7.687499999999999,-7.406249999999999,0.0,RB
Adam Prentice,NO,7.0,11.1,11.1,-7.637499999999999,-7.38125,-7.38125,0.0,RB
Henry Pearson,GB,6.8,10.6,10.6,-7.6499999999999995,-7.4125,-7.4125,0.0,RB
Michael Burton,DEN,6.7,8.8,7.0,-7.656249999999999,-7.637499999999999,-7.5249999999999995,0.0,RB
Jack Colletto,SF,5.7,9.4,9.4,-7.718749999999999,-7.487499999999999,-7.487499999999999,0.0,RB
Jason Huntley,IND,5.6,7.8,3.6,-7.725,-7.85,-7.5874999999999995,0.0,RB
