Player,Team,FPTS,High_FPTS,Low_FPTS,VAL,F,C,PS,Position
Gunner Olszewski,PIT,8.6,12.8,6.2,-8.05625,-8.20625,-7.79375,0.0,WR
Maurice Alexander,DET,8.6,8.3,8.3,-8.05625,-8.075,-8.075,0.0,WR
River Cracraft,MIA,8.4,19.8,4.1,-8.06875,-8.3375,-7.35625,0.0,WR
Trinity Benson,DET,8.4,8.1,8.1,-8.06875,-8.0875,-8.0875,0.0,WR
Isaiah Coulter,BUF,8.2,7.8,7.8,-8.08125,-8.10625,-8.10625,0.0,WR
Dezmon Patmon,BUF,8.2,7.8,7.8,-8.08125,-8.10625,-8.10625,0.0,WR
Stanley Morgan Jr.,CIN,8.1,7.8,7.8,-8.0875,-8.10625,-8.10625,0.0,WR
Easop Winston Jr.,SEA,8.1,12.6,7.1,-8.0875,-8.15,-7.80625,0.0,WR
Dennis Houston,DAL,8.0,7.6,7.6,-8.09375,-8.11875,-8.11875,0.0,WR
Matthew Slater,NE,7.9,10.7,6.4,-8.1,-8.19375,-7.925,0.0,WR
Seth Williams,JAC,7.9,8.0,8.0,-8.1,-8.09375,-8.09375,0.0,WR
KeeSean Johnson,BUF,7.8,7.4,7.4,-8.10625,-8.13125,-8.13125,0.0,WR
Jacob Harris,JAC,7.8,7.9,7.9,-8.10625,-8.1,-8.1,0.0,WR
Joe Reed,CHI,7.6,12.0,4.9,-8.11875,-8.2875,-7.84375,0.0,WR
Andy Isabella,BUF,7.5,8.5,7.4,-8.125,-8.13125,-8.0625,0.0,WR
Brandon Johnson,DEN,7.3,10.8,7.3,-8.1375,-8.1375,-7.91875,0.0,WR
KaVontae Turpin,DAL,7.2,13.7,5.4,-8.14375,-8.25625,-7.7375,0.0,WR
Erik Ezukanma,MIA,7.1,7.3,7.3,-8.15,-8.1375,-8.1375,0.0,WR
Jaelon Darden,CLE,7.0,10.4,6.0,-8.15625,-8.21875,-7.94375,0.0,WR
C.J. Saunders,CAR,6.8,6.9,6.9,-8.16875,-8.1625,-8.1625,0.0,WR
Dez Fitzpatrick,PIT,6.7,6.7,6.7,-8.175,-8.175,-8.175,0.0,WR
Keke Coutee,NO,6.6,6.6,6.6,-8.18125,-8.18125,-8.18125,0.0,WR
Cody White,PIT,6.6,6.7,6.7,-8.18125,-8.175,-8.175,0.0,WR
Anthony Schwartz,CLE,6.6,8.3,6.4,-8.18125,-8.19375,-8.075,0.0,WR
Keelan Cole Sr.,LV,6.6,6.7,6.7,-8.18125,-8.175,-8.175,0.0,WR
James Proche II,BAL,6.5,9.3,5.7,-8.1875,-8.2375,-8.0125,0.0,WR
Michael Woods II,CLE,6.4,6.4,6.4,-8.19375,-8.19375,-8.19375,0.0,WR
Danny Gray,SF,6.4,15.2,3.8,-8.19375,-8.35625,-7.64375,0.0,WR
Mason Kinsey,TEN,6.4,6.4,6.4,-8.19375,-8.19375,-8.19375,0.0,WR
Racey McMath,TEN,6.3,6.3,6.3,-8.2,-8.2,-8.2,0.0,WR
